"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"theajisin","20 February 2021","Superb movie i remember i watched when i was in college.","
            10/10
            "
"Reviews_of_the_Dead","8 July 2022","This is one of my favorite movies of all time. It is part of the reason that Al Pacino is my favorite actor as well. I saw this movie when I was in high school for the first time when I was diving into mafia and crime movies. I've seen this a handful of times since then. Despite it running shy of three hours, it doesn't feel like it. This most recent viewing was thanks to the Internet Movie Database Top 100 poster as well as Jaime never having seen this. Plus, I was watching the Blu-Ray set that my father got me.This movie is based on the novel that was written by Mario Puzo. We are following the Corleone family with the changing of the guard. Don Vito Corleone (Marlon Brando) runs the business with his son Sonny (James Caan), lawyer/adopted son Tom Hagen (Robert Duvall) and crew. Michael (Pacino) is home from the war where he was a hero. We see how he gets mixed up with a life he never wanted and becoming the new don.There's not a lot I can say that is new here. This is a classic. The performances are amazing. Francis Ford Coppola was a master in filmmaking with what he did. This movie is just captivating. Jaime doesn't like long movies and she struggled with breaking from it. This is even an older movie and even set in the 1940s into the 50s. That didn't bother her. It feels authentic and seeing how ruthless these people are while keeping their honor is on another level. This is one of the greatest movies of all time for a reason.My Rating: 10 out of 10.","
            10/10
            "
"diand_","14 June 2005","In contrast to part 2 this is more loosely structured and sometimes less climactic and also seems more improvised. But thanks to the enormous effort put to detailed cinematography and camera-work it lends itself more to repeated viewings. (One example: when Vito is about to be shot there's a poster on the grocery store announcing a fight of Jake LaMotta thus foreshadowing the assassination attempt).Probably the most interesting is the light and dark contrast between the outer, ordinary world and the inner, godfather world. Even when these two worlds meet in one shot they are still strictly separated by showing two rooms in a way where you watch one world from the other (the end shot e.g. where Kay is seen in one room and the men in another: then the door shuts).Very effective use of mirrors (reflection), doors (separating worlds) and windows (showing perspective). From the back-to-back shots and other shots where an object obscures the picture we can see where many modern filmmakers get their ideas (Kar-Wai for example).Coppola has himself watched Antonioni very well: Scenes where only buildings or spaces are shown to create an alienating effect or just loneliness combined with tension (hospital scene). Or characters disappear and only a static shot of the room is seen to signify emptiness (fight between Connie and Carlo).Especially the end scene is well edited and composed: But they even improved on that scene just two years later.","
            10/10
            "
"nadavsaar","15 November 2020","Honestly, I didn't thought that a movie can live up to the praise like this movie. I watch it like a year ago, and it is what everyone says - unbelievable amazing and unique. Just a masterpiece. No other way to describe","
            5/10
            "
"PWNYCNY","13 November 2005","A man immigrants to the United States from Italy and has three sons - the oldest is intellectually deficient, the second is a temperamental bully and hothead, and the third, seems well adjusted and normal. Yet looks can be deceiving, for it is the third son, Michael, who is actually more cunning and more depraved than his two older brothers and proves it. Michael is a merchant of death cloaked in the regalia of middle-class civility which makes him even more lethal. Michael never loses his temper; he dresses impeccably; he's a highly decorated army veteran and has an admiring wife, all of which is mere window dressing masking a viciousness and brutality that is without limit. And what is it that Michael wants? Only to protect his family from ""enemies"" who want to destroy his family. Except the enemies are of Michael's making. Al Pacino's portrayal of the sinister Michael Corleone is one of the great and classic performances in the history of movie making. Mr. Pacino fully and effectively projects every nuance of Michael's distorted and depraved character, from his predatory nature as a merciless and cold blooded killer who shoots two men at point-blank range with whom he is having dinner; to his hypocritical flaunting of religion such as using the baptism of his son as a cover while ordering the assassination of some of his supposed ""enemies""; to his blatant dishonesty such as when he lies right to his wife's face; and to his decision to wantonly murder his own brother-in-law, and thereby make his sister a grieving widow. Marlon Brando got top billing for this movie, but it was Al Pacino who is the real star.","
            10/10
            "
"dbrougham-09647","18 June 2022","A timeless classic with some excellent acting and photography. Al Pacino delivers a great performance as does an ageing Brando. Interesting plot that keeps you hooked - violent and without morals which makes it a difficult watch at times. Stylish in production and excellent period scenes with great costumes and sets. The film is a good watch but for me personally I don't like the gangster subject matter and themes of the film, which I guess is why it's taken me so long to watch it in full.","
            1/10
            "
"drqshadow-reviews","28 May 2020","The mafia epic to which all others are measured. Maybe even the greatest film of all time, but I don't think that's a fair judgment to cast. In either case, Francis Coppola's much-heralded masterwork, jumbo-sized but not without good reason, still delivers. The sheer ambition of The Godfather is a sight to behold, packed full of strong characters, complicated choices, bitter twists of fate and a grand, decades-spanning arc.It's as close as cinema has ever come to matching the rich, chewy abundance of a great novel, even if it does skim a few years in the third act. We're treated to layers upon layers of comprehensively-defined individuals, even the ancillary roles, with a strikingly complex dynasty at the center of it all. The Corleones are a crucially diverse group, distinct but also alike, fundamentally familiar despite the off-putting nature of the family business. Sonny, the hot-headed heir apparent; Fredo, the kowtowed black sheep; Vito, the rational, well-composed patriarch; Michael, the intellectual firebrand with lofty ideals. In retrospect, their paths are obvious, but in the heat of the moment we're shocked by every twist of the knife. Moments of deep contemplation contrast with explosions of spontaneous violence, loud illustrations of the literal dog-eat-dog nature of this particular line of work.Coppola wrangles everything like the illustrated puppetmaster married to the franchise logo. It's all precisely orchestrated, timed for peak efficiency, yet somehow never grows formulaic or loses touch with its essentially human, organic pulse. Not a wasted movement, nor a missed opportunity. What an achievement, just to complete a film of this magnitude. That it was accomplished in just a year's time, first day of filming to opening day at the cinema, is absolutely baffling.","
            10/10
            "
"ebiros2","24 January 2006","This and Godfather II is my favorite of this trilogy. Since the time young Vito arrives at Ellis Island and gets his name changed to Corlione to establishing his Cosa Nostra empire is a human drama told in a grand scale. This is truly a story driven movie. Not the kind of ""fluff"" that people talk about these days where they take a picture, make the cinematography shot in low lighting, have couple of angry or troubled characters (mostly out of self pity) running around and calling it a serious and story driven plot line. The cinematography of this movie is beautiful, people are not overtly ""angry"" or ""troubled"" in any ways (their troubles, and angers are more real), but this movie has a real story to tell(!). This is the expensive original of the cheap imitation people are trying to hock around these days as story driven entertainment.There were days when few great film makers were trying to make money to make their passion - the movie - come into existence, not the other way around. This movie is one of them, and its substance shows. If you watch this movie, you will be treated to the best directing and acting money can buy. A true Gem of a Holly Wood movie making.","
            10/10
            "
"qprmal","10 May 2008","I have not watched this film since the 70's. But my 18 year old son kept on pestering me to watch it with him because it was the IMDb No1. The IMDb rating is our guide for watching any film and that infuriates my wife ""Why can't you two just enjoy a film without checking if it's good or not on that website you go on?"" I put off watching it with him for ages because it's about 3 hours long and I'm prone to falling asleep. But I watched the Godfather again tonight with my wife and son. We were silent from start to finish with the power and emotion of this film. I just love the way this the film portrays the mafia as an ordinary family that we begin to like. They have staunch religious beliefs in attending weddings, baptisms and funerals plus morals like we won't do narcotics. Yet they can murder somebody and it's just ""business"". The Godfather has no car chase, no gory violence and no idol threats like ""I'm going to blow you away motherf*cker"" It just makes you an offer that you can't refuse.","
            8/10
            "
"Maniac-9","5 August 1998","It is amazing to see such quality of actors all in one film.  Marlon Brando, Robert Duvall, James Caan, Al Pacino, and John Cazale fill out one of the more impressive casts seen in modern movie making. You can just feel the intensity of the whole chain of events that happen.","
            10/10
            "
"andalynne","29 January 2002","I was finally forced to watch this 'masterpiece'.  What, exactly, is the redeeming feature of this movie that all these film 'elites' love so much.It was a long, boring, tedious experience I would never want to repeat. Watching old men convince young men to kill other old men was pointless. Was there an actual point to the story?  Or was it crafted just to sell the next installment.This movie has no business being so well-liked and shows what is wrong with both American cimema and the IMDB ranking system.","
            10/10
            "
"MrFilmAndTelevisionShow","21 July 2021","This film is definitely an important step in the world of cinema, the acting is great, the plot is great, everything about it is great. I however do not consider it to be one of my favourite films of all time, a very enjoyable film no doubt but in my view not something I'd put in my top ten.","
            10/10
            "
"dr_foreman","25 June 2004","Hollywood has some strange politics.  Note how Civil War movies tend to favor the Confederacy over the Union, and crime movies almost always favor crooks over cops.  Yet in real life, even if cops annoy us from time to time, I think we prefer them to murderers and thieves.  And even though the Confederacy has a romantic air attached to it, we're all glad that the Union won (the sane ones amongst us, anyhow).  Somehow, movies don't quite reflect what we actually think, and we often end up rooting for protagonists that we would hate in real life.All this build-up leads me to the doubtless controversial statement that I can't really warm to ""The Godfather"" because it's about a bunch of scuzzballs.  I can admire this movie, but I can't love it or relate to it in any way, except maybe as an allegory about the corrupting influence of power.  I can't relate to LOTR either, by the way, and I don't think either film deserves the title of ""bestest picture ever.""I actually think ""The Godfather: Part II"" is much better, as it's more concerned with family relationships (the ""human"" element) than the boring gangster-vs-gangster conflicts that predominate here.  And I have a theory that people confuse the first two Godfather films in their minds, combining the best elements of both into some kind of uber-picture that doesn't actually exist (people do the same thing with ""Star Wars,"" mistakenly remembering Yoda and ""Luke, I am your father"" as elements from the ""classic"" first film).  Most of the famous Godfather scenes are not here, but in the sequel. Here, we get Brando mumbling incoherently - the performance everyone makes fun of.I prefer ""Donnie Brasco"" because the character development is richer, and even ""A Bronx Tale"" because it has a powerful anti-gangster message, and because it meticulously recreates a specific time and neighborhood (as opposed to this film, which creates a gangster fantasy world).  But generally speaking, I'll take a straight drama - about people who aren't hit men - any day.","
            10/10
            "
"vito-corleone","20 October 2003","The movie has it all, and everything is handled to perfection.The plot is so intriguing, one never gets bored.The performances are top notch, especially Marlon Brando(the MOST CHARISMATIC PERFORMANCE OF ALL TIME), Al Pacino, Robert Duvall and James Caan.HIGHLY recommended for anyone who has missed the best movie ever made.","
            9/10
            "
"HabibieHakim123","29 May 2021","""The Godfather is a truly Godfather of all mob movie i've ever watch, fills with powerful and outstanding perfomance by all the cast, again added with Marlon Brando oscar winning perfomance that really proofing the reason why The Godfather was a Masterpiece""","
            10/10
            "
"miladturin","2 September 2022","The best thing to say is to watch the movie yourself!The Godfather for one thing looks stunning. I strongly disagree with the previous reviewer who said the cinematography was horrid, for me the cinematography was one of the best assets of the film. In some scenes you have cinematography and lighting that is quite dark and mysterious, and then in scenes such as the wedding it is evergreen, autumnal and very picturesque. It is not just the cinematography that makes The Godfather look stunning, the costumes are beautifully tailored, the houses are gorgeous and majestic to look at and even the cars were immaculate.","
            9/10
            "
"mrcarmack","13 February 2015","It has been said so many times that it seems cliché, but I wil continue to say it. The Godfather is one of he greatest movies ever made. Words cannot express how well the film combines all the elements a film needs, to be good. The acting is top notch, the cinematography is beautiful, the filming locations and sets are perfect, the sound is great, the music is excellent... I could talk about how great this movie is for hours. Francis Ford Coppola has a clear vision for this movie, and is expertly brought to life.The beginning of the film starts out at the wedding of Don Vito Corleone's daughter, Connie. At the wedding reception we are introduced to the many of the members of the Corleone crime family, however not all of them are part of the ""family business"". At the wedding, Vito's youngest son, Michael, tells his then girlfriend, Kay, that he was not like his family. Throughout the rest of the film, we see Michael Corleone transform into the very thing he claims he hates. It's an excellent example of how character growth should be done.From the intriguing beginning where we find Vito Corleone being asked for favors, to the climatic ending where Michael finishes his transformation, The Godfather is a landmark film in American cinema.","
            2/10
            "
"zakcarroll-93753","8 June 2022","The Godfather is considered a ""classic"" gangster film. While Marlin Brando is what most people remember about this movie, he's only in it for 40 mins out of the total 173. The other 133 mins of this film drag on and on. The only thing keeping you there is the hope that Brando will show back up soon. Lots of scenes of guys sitting in cars talking about ""important"" issues. By issues I mean talking about the next guy they're gonna kill. It's just a mediocre film at this point. No real substance and a lot of down time that most people have forgotten about. If this movie was 120 mins long it would be so much more approachable and tolerable. Unfortunately I can only watch two guys sitting and talking about who they're gonna kill so many times in a row before I start to lose interest. Watch it if you must but you're not missing much.","
            9/10
            "
"jeancarloros","1 December 2015","The movie is phenomenal, is rightly considered one of the greatest films ever made. The Godfather continues to influence producers of films, television shows, and video games more than 40 years after its release. It takes its subjects seriously, bestowing legitimacy upon the internecine power struggles of the Mafia normally reserved for classical themes in high art. There is something deeply resonant in the film's treatment of filial piety, the need for respect, and our culture's abiding interest in the parallel moral universe of the Mafia. Just the best.","
            10/10
            "
"setanta-","18 January 2002","I remember distinctly the first time I saw ""The Godfather"". I was a child and it was being shown on broadcast television.  Granted, neither of theses are optimal conditions for rendering an informed opinion but I remember being struck with how unremarkable- in fact how boring I found the film.  I was particularly surprised by this, as there had been a great fanfare over the broadcast. I chalked this up to my own immaturity and thought no more of it.The second time I saw the film was in college.  My friend had a brother who was quite a film enthusiast and he, like many others, counted ""The Godfather"" as the finest film.  One evening my friend and I watched the film.  The viewing once again left me unimpressed.  I feigned an enthusiasm for the film that I did not feel, as it seemed the popular, and even the intellectual expectation.  Once again I associated my dislike for the movie with a failing in myself. I apparently did not appreciate a ""good movie"" when I saw one.Since that time I have seen many films, from many directors, from many countries, in many languages, and with varying budgets from independent offerings to mainstream Hollywood fare.  I certainly do not consider myself to be an expert but feel myself to be an informed member of an audience. Armed with my experience I recently viewed ""The Godfather"" again to expunge my previous failures and to gleefully join the ranks of Godfather sycophants.  Well, I think you know the outcome.  As they say in baseball, three strikes and you're out.I find the film to be completely un-redeeming in every way.  I do not have space to address the film systematically or technically so I will speak to my central grievance- the story is hollow.  There is no moral center.I do not demand that a movie have morality.  I do not demand that a film even have a point.  I can take a film at its face value for what it is.  A slapstick comedy is foolish and an action flick is mindless, I do not ask that they be a different movie- only that they meet the narrow definition to which they aspire.  The problem is that ""The Godfather"" aspires to be a great drama and that aspiration comes with high expectations.Gratuitous violence is expected in big-budget action flicks, amorality can be understood in the quiet desperation of an independent film's philosophy, and self-indulgence is to be expected in the over-the-top musical extravaganza.  However, violence, amorality, and self-indulgence in a film that portrays itself as mainstream drama or even tragedy are reprehensible. This is not art- it is base voyeurism at its worst.  We are standing in the bailey at New Castle or at the Coliseum watching with leering stares at the baseness and depravity of man. This film is not a criticism of man's foul nature, as in the above referenced independent film; it is a celebration of it.  Anyone who claims otherwise deludes himself.Thus conceived I can appreciate `The Godfather' as a film oddity, a curious victory of the popularity of evil men.  But to say that it is a great film is scandalous, and to say that it is the greatest film is blasphemous.  To say that the highest achievement of man in film is a celebration of cruelty, deception, and greed is a statement that many should reconsider.I find it interesting that many of those who claim ""The Godfather"" as their favorite film, or the best film of all time can count their viewings of the film on one hand. In fact, I myself (who thinks unfavorably of the film) have given the film more attention then many of the ""fans"" I know.  A friend of mine who professes to like the film recently returned the box-set DVD ""Godfather"" collection that he received for Christmas.  As he put it, he loved the film but when was he ever going to watch it?  That is faint praise indeed for the ""greatest film of all time"".I am sure there are those who genuinely enjoy the film, but you could say that about any movie.  I would advise those who fawn over this film so to ask themselves if their enthusiasm comes from within or from a modern mythology. ""The Godfather"" is a paper tiger.","
            8/10
            "
"educallejero","28 August 2018","I won't say much about this. This is perfect at every level.
The story, epic.
The acting and dialogue, memorables.
The pace, irreproachable.
The editing, precise.
The score, iconic.
Francis Lord Coppola creating the definitive master piece. The master piece of master pieces, executing everything as perfectly as it ever something was excecuted.","
            10/10
            "
"FilmOtaku","16 August 2003","What can I say about The Godfather that hasn't already been said?  The film is a masterpiece of cinema, innovative and compelling.  I had the privilege of seeing it on the `big screen' recently at the local theater that shows classics and was as riveted as the first time I saw this film. 
The Godfather has been labeled a `guy's film' and I am generally inclined to disagree based on the fact that I am obsessed with it.  However, upon further reflection, I have to give some credence to this theory since A) My tastes are atypical, B) While most of my friends worship this film as well, they are all guys and C)  It was a virtual testosterone fest at the theater. Regardless, it's a great film and should be viewed at least once in one's lifetime.  If anything, you can slip in some great quotes and horrible impressions at parties.  --Shel","
            9/10
            "
"CharltonBoy","30 November 2000","There is not a lot that can be said about the Godfather that has not already been said so i wont bother to give a description of what this masterpiece is about but i will mention a few thing about the acting. It is the acting in the Godfather that makes this film stand out not really the storyline. We see such actors as Marlon Brando,James Caan and Robert Duvall pull off some of their best performances of their careers but the final word must be left for Al Pacino. This is as far as i know Pacino's first real leading role and doesn't he grab the part by the horns! A Classic film that has not dated at all. 8 out of 10.","
            4/10
            "
"devonwalden","5 August 2022","WILL FOR SURE WATCH AGAIN FRANCIS WAS GREAT IN THIS AND COULDNT HAVE ASKED FOR A BETTER MOVIEWILL FOR SURE WATCH AGAIN FRANCIS WAS GREAT IN THIS AND COULDNT HAVE ASKED FOR A BETTER MOVIEWILL FOR SURE WATCH AGAIN FRANCIS WAS GREAT IN THIS AND COULDNT HAVE ASKED FOR A BETTER MOVIE.","
            10/10
            "
"mermatt","23 August 2001","The three GODFATHER movies are an interesting, detailed look into the dark side of the American Dream. It is no accident that the first film begins with the words, ""I believe in America.""We are taken along on Michael's journey as he goes from naive idealism to corruption, then struggles to free himself from crime, only to be pulled back into it. This is a classic American theme of initiation into evil. One cannot touch evil without being touched by evil.The cast is first-rate, and the story has become so much a part of Americana now that some of the dialogue has even become recognizable catch-phrases. Even the theme music is instantly recognizable.Watch the trilogy and see the essential American saga.","
            10/10
            "
"SB-2","22 August 1998","This is one of my favorite movies.  A very good cast which includes Marlon Brando, Al Pacino, James Caan, Robert Duvall, and many more.  I was very moved by this story.  It is a very believable movie.  It's gotta be one of the best movies ever made.","
            9/10
            "
"mcarmona","18 October 2003","I'm a movie fan! I love most movies I see (except of, for example, ""Crash""), but, this one movie, for me, has everything a movie must have.First off (and as John Travolta says in ""Swordfish""), it has REALISM. From the girls and the boys at the wedding (all of them seems truly Italian) to the Scene when the filmmaker found he has no legs. Everything it made truly believable. ACTING. And that's not a minor factor. Everyone acts as hell, everything is so well done. Almost impossible to believe. DIRECTING. Yes, this is one of the (if not the) best directed movies. Everything's on its place. I truly love it!I can keep on naming good aspects of this wonderful movie, but truth is that I just can't explain why I watched this movie more than 50 times and still, every single Friday night we gather around the TV set to watch it again...A gem I could not afford not to share with the rest...","
            10/10
            "
"eibon09","13 February 2001","The Godfather(1972) helped resurrect a low budget genre known as the gangster genre and turned it into a major film genre for the next two decades.  Many people found a new way in speaking to each other by watching this film.  In fact many members of organized crime in the USA began to pattern themselves right after the characters in the film.  The gangster genre would become one of the most popular genres to come out of Hollywood since the end of Film Noir in 1958.
The film deals more with the joys and sorrows of an mafia family then with what they do for a living.  You can identify with many characters from the film because many people also go through almost similar problems in life. Francis Ford Coppola and Mario Puzo contribute to give some excellent story telling visually.  Marlon Brando gives a very good performance as the head of the family, Vito Corleone.
There are many memorable moments in this film.  One, the Wedding scene at the beginning of the movie.  Two, the Sollozzo-McCluskey murder sequence. Finally, the death of Vito Corleone.
The Godfather's success would spawn many classic gangster flicks including Mean Streets(1973), The Godfather Part 2(1974), Once Upon a Time in America(1984), Goodfellas(1990), and Donnie Brasco(1997).  Also influences filmmakers ranging from Martin Scorsese to Abel Ferrara and John Woo to Takeshi Kitano.  Sergio Leone was at one point offered to direct The Godfather(1972) but turned it down.  I believe that The Godfather(1972) would be just as good if in the hands of a genius like Sergio Leone.
Al Pacino gives a terrific performance as the youngest son, Michael.  James Caan gives the best performance of the film despite his role as a supporting actor.  Frank Sinatara was considered for the role of Johnny the singer but didn't get it because the role was too close to home for the famed singer. Robert Duvall is outstanding as the lawyer for the Corleone family, Tom Hagan","
            10/10
            "
"KillerLord","1 February 2007","Imagine a room full of seasoned movie goers and critics. The topic of discussion - what movies are the best ever? And the name that unanimously pops up as a strong contender for the top spot - The Godfather. With an incredible star cast, an incredible director (Francis Ford Coppola) and a strong story (Mario Puzo) this movie surely deserves all the praise that it can get.The Godfather is a three hour movie based on the life of the Italian American Mafioso based on the original novel written by Mario Puzo, who also has written the screenplay along with Coppola for the movie as well. It stars legendary and highly respected actors namely Marlon Brando, Al Pacino, Robert Duvall, James Caan, Diane Keaton, Talia Shire, etc.What makes Al Pacino's role particularly tough is the evolution and the development of his character. He starts out as a person who does not want to do anything with the family business and as circumstances change he gradually changes the direction of his life and evolves throughout the movie. And Pacino does it splendidly. Surely his acting skills are not overrated as some might feel.The story is a depiction of bitter reality, a bitter reality that was already put forward in the novel and made more accessible and imaginable in the movie. Perhaps this also explains why some haters of the movie exist. It does not offer the escape from reality many other movies seem to offer and let us face it - it is not a simple, straight story to understand. Though 3 hours in length, many viewers could watch it over and over again and each time a viewer watches it he might understand it in greater depth.The direction is near flawless. This is one huge reason why this movie is always critically on the top spot. Incredible research has been done by Copolla and Puzo in depicting the Mafia world. How does a Don think? How does he protect himself by organizing layers and layers within his empire that render him untouchable by the law? How insecure does he feel? What does he consider when he plans a move? How careful does he have to be in every step that he takes? How does he exploit the whole system around him in order to be the one controlling all the strings (please note the puppeteer's strings in the logo of the movie The Godfather)? These are some of the questions both the movie and the novel try and answer.For those of you who have read the novel, I am pretty sure most of you will not be disappointed. It is the best example of how best can a movie be made out of a splendid novel! And for those who saw this movie and liked it, I'd suggest that you read the novel as well for it shall explain in even greater depth the subtle details of the working machinery of the Mafia empire. And yes, please see The Godfather 2 as well.And may I also add in the end that the second part ""Godfather 2"" is a fulfillment of the first. A must watch for every person who has watched part one.I am sure that this movie is going to retain the honour of its top spot and critical finesse for many years to come.","
            10/10
            "
"yenlo","14 May 1999","Clearly a film masterpiece in every sense of the word. Superb filming of each scene. From the moment of the opening line ""I believe in America"" by the desperate for revenge and justice undertaker Bonasera to the closing line ""Don Corleone"" by the loyal capo Clemenza the viewer watches art in the form of a motion picture.","
            10/10
            "
"Hitchcoc","16 February 2007","So many have already said what this film has. It has an amazing set of actors. The cinematography is as good as it gets. It is intense, gut wrenching, edited flawlessly. It takes an outstanding book and cranks it up a notch. It's hard for me to comment because, as a rule, I don't like movies about organized crime. First, I fear the reality of it. It holds a power in this country that we must always be aware of. It is in so much of our world, more than we realize. I feel at times that glamorizing these individuals is destructive. Nevertheless, I have to put that aside because this is the subject matter and at no time has anyone so masterfully put on screen the portrayal of these thugs, who see themselves as family as Coppola. I got the shivers walking out of the movie. Unlike horror movies where it's over and done with (with the exception of ""Deliverance"" which I will never get out of my mind), this haunts one for days after. I watched this again a few weeks ago, and what we have is a milieu that separates itself from out mundane existences. These people choose to live in a violent world of their own choosing. One issue that always gets me is, how do they enjoy the fruits of their ""labor""? It seems that a hell on earth is created for them. The unfortunate thing is that they push that hell onto their victims in the name of family.","
            5/10
            "
"renegadeviking-271-528568","1 November 2015","This is certainly one of the greatest movies ever made. It's such amazingly well-acted, well-written movie with an epic story line that takes you through many themes like love, sadness, loyalty, revenge and betrayal is such an encompassing and totally believable way. I will never get tired of watching this masterpiece. ""The Godfather"" is one of the few gangster films that connects the members of the Mafia as a family. The cinematography is rich and the music is perfect. However, I failed to see how Marlon Brando's performance was top notch. His acting was decent; he did not move much nor talk much. His voice also was barely understandable due to his croaking voice mumbling what sounded like English. Ultimately ""The Godfather"" still stands up as the best movie in the American crime gen","
            10/10
            "
"jdavisjdavis","29 September 2012","If you aren't a thug lover... if you don't drool over less than smart bad guys somehow getting ahead... if you don't really like spectacle just for spectacle sake... then this movie may not be for you. To me, it just epitomizes the big dumb knock people over the head with a club, speak like you dropped out of school in fourth grade sort of guy movie. I'm a guy. I like guy movies, but I don't like this one.Brando I like pretty well. Pacino too. Hell, probably half the cast I am very fond of. Why can't I like this movie? I don't know, but it has just never made me feel anything but annoyance and boredom. The problem is people over-hype it and make me want to try to like it. Every time I try to watch it, it's the same thing though.So sorry, this movie just isn't great.","
            1/10
            "
"antuongha","21 February 2021","This movie is strong, good script, great casting, excellent acting, and over the top directing. Every single aspect of The Godfather is outstanding. It is hard to fine a movie done this well, it is 49 years old and has aged well. The Hollywood at its best, with some money and advice taken in from the mob itself. A classic.","
            10/10
            "
"nicorip22","28 August 2020","Best movie ever, no matter when you read this, it will still be true. The adaptation of the book to the movie is also the best. Even if you don't like gangster movies you need to watch this classic, you are going to find really good but really good performances, i'm just going to highlight these 4 out of many more, Marlon Brando, Al Pacino (magnificent performances), Robert Duvall (Perfect), Talia Shire (extremely good). Please take the time to watch this movie, it's worth it.","
            10/10
            "
"julieshotmail","23 March 2023","Now I love movies in general, but somehow the so-called masterpiece ""The Godfather"" from 1972 has not appealed to me enough to sit through the darkly-lit, three-hour running time. However, I hear great things about ""The Offer"" which is about the making of ""The Godfather,"" so I decide to invest ten minutes of my time to see what this series is about. It is indeed a well-made show, with a good story, and I end up watching all episodes. So now in 2023 I just have to watch ""The Godfather."" I can see why this movie would be considered a classic for its time. It has interesting, brooding shots, cast with powerhouse actors, some not yet famous at the time but have since become huge celebrities in their own right. I do have issues with the movie's slow pace, some campy acting from supporting actors, like a couple of mafia sidekicks and the father of the bride in Sicily, awkward fade transitions between scenes, and some rather disjointed turn of events. But all of that is forgiven now that I have discovered the gem that is Al Pacino. I have watched a few of his later movies when he is already considered a legendary actor, but nothing has tickled my fancy until seeing him as a young, very handsome Pacino in ""The Godfather,"" who can convey a million emotions just from his piercing thoughtful gaze. ""The Offer"" is correct; you cannot take your eyes off Pacino as Michael Corleone in ""The Godfather,"" even as you witness his gradual moral deterioration. For this, I give this ""classic"" 8 stars in 2023.","
            7/10
            "
"alekspredator87","17 July 2022","""The Godfather"" - 3 Oscars, including for the Best film, the cast, which became legendary, the images imitated by followers. This film marked an entire era of gangster cinema fashion.Francis Ford Coppola's film lasts almost 3 hours. Yes, it is long, in places it seems that it is drawn out, but this is due to the fact that the film was released more than 45 years ago. Then it was not fashionable and necessary to show constant action on the screen, the scenes were long. However, this, in my opinion, helped to show the life of the main characters more detailed, to feel their characters, to better understand their motivation.There are two key figures in the film. And they are played by iconic actors. Marlon Brando masterfully tries on the mantle of the main mafia, who enjoys indisputable authority. This is felt in every frame, in every scene where there is a hero Don Vito Corleone. He solves issues, gives advice, is responsible for the whole family. Brando manages this image very well, you believe him, you associate him with Don Corleone for a long time.Al Pacino plays Brando's son named Michael. And from the very first frames you realize that he chose a different fate. He's going the other way. A valiant soldier, a loyal son whose fate turns out to be different than he planned. And the character changes throughout the film. Coppola demonstrates this perfectly, and Pacino helps him by revealing himself in every scene. This is a wonderful work of an actor who got used to the role.The rest of the cast is decent, but they all take their place in the picture, allowing Brando and Pacino to be the center of attention.The painting perfectly conveys the spirit of the time. Gang wars, underground business, family troubles, death. All this is closely intertwined with the plot, perfectly placed in the frame, immersing the viewer in the atmosphere of an action movie.I like the picture. There are no beautifully staged shootouts, fights, which is typical for today's Hollywood. This movie is a classic. The colors are faded, the deaths of people look much more realistic. It's as if you understand that this is not a movie, but the decisive truth, if you find yourself in that terrible world. After all, the mafia and its wars are not the beauty that you expect to see, even if it is gangster. This is a horror that you should not get into, because the result is likely to be death: yours and your loved ones. Is it necessary?The soundtrack is also beautiful. The main musical theme is recognized always and everywhere and does not age even after almost 50 years. This is the test of time.Coppola's film is ultimatum, beautiful and cruel at the same time, it shows the world of gangsters without embellishment, makes you think about the terrible times of gang wars. But he also makes it clear that the family is a very important place, so to speak. A family is a home, it is a motivator, it is a fortress in which there are necessarily difficult milestones.Coppola's work is an excellent film adaptation of Puzo's book, which is a must-see for everyone in due time. Classics are immortal.10 out of 10.",NA
"comeondigital","27 March 2021","It's a movie from which I have learned many things about life.",NA
"bat-5","20 January 1999","The Godfather is a film that can be easily described not as a gangster flick, but more like an opera.  We see the struggle of one family trying to run the business in a world where rival families will do anything to muscle them out of the way.  Al Pacino is the doomed Michael who will one day take over the family business.  Try as he might to avoid it, it is his destiny. The cast is outstanding, the script is top notch and what other film could spend the entire first forty minutes at a wedding?  Watch this with the equally great Godfather Part II and the follow up Godfather III.  Some will say that Godfather III is the weakest one of them all.  I say it is a perfect ending to an opera of one of the greatest gangster sagas of all time.",NA
