"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"zeekwunlau","17 April 2020","At the end of the trilogy, it can be seen that due to the rising budget, one of the trilogy's narratives is more magnificent than the first one: the first is a single-line narrative of a single scene (town), and the second is a single-line narrative of a multi-scenario ( The goal of chasing the bounty), to the last part is a multi-scenes multi-line narrative, and even put it in the context of the Civil War, quite the taste of western epic. It also reached the apex in the soundtrack, not only has the extremely classic main theme, but also other long soundtracks have very good melody.The story tells three people. The ugly, the bad, the good have a common goal: a treasure chest with 200,000 gold coins hidden. This goal is essentially the same as the reward object. The first two know half of the information, and Dongmu Hold the other half of the message. Contrary to the second part, the rhythm of the first half of this part is slow, and it suddenly became tight when it entered the battlefield. The final three-person duel is also 100 times more exciting than the previous two-man or one-to-many duel, because you ca n't guess every Who will shoot first?The ugly is undoubtedly a comedy character, he is funny, but also quite ambitious. The bad is indeed bad, and it is no wonder that in the end, the other two will choose to fight him first. Our Dongmu is still a decent one, and the conversation with the other two is quite the first to stir up the gang.The addition of war scenes is to my understanding that the director's aversion to violence is a concentrated manifestation: Western cowboys are fighting each other for personal money, and even paying the price of their lives. It seems so naive and worthless in the face of the death and injury of war. And this tragic battle is only for a broken bridge that is meaningless to the non-commissioned officer, why not ironic.In general, this is a magnificent movie. With the support of funds, the scene, soundtrack, story and other aspects have reached a new height, leaving a paradigm for the later Western movies, and also cleverly included Director's thoughts on violence, justice and other topics","
            10/10
            "
"mustafabilgen-98000","26 January 2020","Scenario, fiction and acting are great ... Music is excellent ... The first movie that comes to mind when it comes to Western ... Masterpiece ...","
            10/10
            "
"jimjo1216","29 December 2009","The setting: the American Southwest (Texas?) during the Civil War. The set-up: three gunslingers wander through the war-torn country in search of personal gain.Lee Van Cleef is a hit-man (the Bad), Eli Wallach is a bandit (the Ugly), and Clint Eastwood is a lone gunman with scruples (the Good). Wallach's and Eastwood's stories are intertwined, and they eventually meet up with Van Cleef, although he disappears for long stretches of the film. The saga is long and drawn out and the characters are put through a lot in their quest for riches.But I'm not sure that's what the movie's about. It seems to preach the gruesomeness and pointlessness of war, showing wounded soldiers, some who've lost their legs or arms on the battlefield. The three main characters are just passing through. They have no allegiance and their outsider's point of view helps emphasize the absurdity of all that meaningless killing. I wonder if the gunmen's quest is merely the framework for an anti-war movie...Still, there's plenty of gunslinging action, as well as cannonfire and explosions. This Italian-made western is a pretty big production. The biggest of Sergio Leone's spaghetti westerns, yet, following the low-budget ""Fistful of Dollars"" and ""For A Few Dollars More"".If Eastwood's ""man with no name"" in Leone's ""Dollar Trilogy"" is meant to be a single character, this film (the final of the three) shows the birth of that man. This is where he acquires his iconic poncho.As far as westerns go, this isn't the usual John Wayne cowboy fare. If you've seen Leone's earlier westerns, you have an idea of what to expect, except this movie is different even from them. It's not about saloons or cattle trails, cowboys or Indians. It's not even about a ruthless villain that must be stopped. It's about three men all looking out for themselves and all after the same thing. Three men who don't trust each other and who can handle a pistol. The movie is violent, but fun. It takes place across many locations, right in the middle of Civil War action. The war is the backdrop, not the Old West. The whole thing is not quite like any other western film I've seen.IMDb currently rates this as #4 on its Top 250. I don't know if I'd rate it that highly after my first viewing, but it's good. There are many effective stretches with sparse dialogue and the film is full of black humor. There are several memorable sequences. An enjoyable watch.","
            10/10
            "
"ssssgelojun","20 March 2020","One detail that the attentive viewer will notice is the circular gravel square where the three of them fought, the small square outside the family's house. After only how long, that place by the war into what the hell... , is completely unrecognizable, even more than the village after the bandits ransacked.","
            9/10
            "
"TheNabOwnzz","3 May 2018","As Sergio Leone was cementing himself as a great director after the excellent Yojimbo remake 'Fistful of Dollars' and the incredible 'For a Few Dollars More', with 'The Good, the Bad and the Ugly' he has managed to reach his quality climax. With a lot of close ups, gorgeous landscape cinematography & stylish drawn out tenseful gunfights all of Leone's trademarks are clearly visible. Yet why is The Good, the Bad and the Ugly even better than his other masterpieces? The three main characters are ofcourse the stars of this show, with each putting in an exceptional performance, especially Eli Wallach as the eccentric bandit Tuco. Clint Eastwood & Lee van Cleef's natural acting talent show that there is no need for useless dialogue to insult the viewers intelligence, facial acting is an even more impressive kind of acting, and with van Cleef and Eastwood, they had the two best in the business. The little dialogue also gives the viewer a chance to listen to the absolutely incredible musical orchestrations by Ennio Morricone, which is always in a natural kind of harmony to Leone's direction skills, resulting in absolutely graceful scenes that delight the eyes. The dialogue that is there always seems to further the story or enhance character development ( specifically in Tuco's case ), and not insult the viewers intelligence. It even includes a parody on one of the most common Hollywood clichés when Tuco says: 'When you have to shoot, shoot. Don't talk!'.Unlike Leone's previous films The Good, the Bad and the Ugly is set during the American civil war between the Union and Confederacy, and a lot of small subplots feature this war. Leone shows a sarcastic view on the purposelessness of the civil war in this film by putting the three main characters in its midst while maintaining its own personal story about greed. The alcoholic Union captain shows this perfectly, with his fed up view about the brutality and the senseless deaths of the civil war, or Angel Eyes's trip through a confederate hospital showing all the wounded as Morricone's dramatic music plays. As for morals, we see the nametags of the title of the movie added to the three characters, yet don't really see all three of them as more than common thugs at the start of the movie. However, the civil war changes this, showing Blondie a man of compassion when faced with a dying soldier, to whom he shares his cigar. A little gesture of great moral worth. Also showing Angel Eyes's indifference with his stolen identity as a fake Union sergeant only to further his own personal greedy agenda. Tuco is shown after the meeting with his brother to be forced into the way he is now, and even though he is a vulgar, dirty, ugly ( no pun intended ) character Leone manages to make him likeable when he is influenced by greed. Thus one of the greatest decisions Leone made was having the setting during the civil war, as its part in this story further enhances character development and brings up questions about the senselessness of it all. The blowing up of the bridge could be seen as the greatest ironic statement of Leone against war.Yet the primary story still consists of finding gold in a certain cemetery, as a personal study of greed. This concept alone might not seem so spectacular, but Ennio Morricone's haunting score, the beautiful desert landscape cinematography, stylish gunfights and the brilliant acting results in an incredible primary story aswell. It is one of the films with some of the greatest final 15-20 minutes ever put to screen, resulting in a large payoff deserving of such a quality film. In the end we truly begin to understand why the tags 'Good', 'Bad' and 'Ugly' are stated in the beginning of the film, as all of the characters have evolved to their respective states during the affairs in the civil war. This is excluding Angel Eyes, who is shown to be evil, dressed in black, from the start, but that makes sense since Leone wanted to show the differences between the three characters in a morality contest during the film, and as Blondie and Tuco changed, Angel Eyes had to be different from them.All of this cements The Good, the Bad and the Ugly as one of the greatest films ever made, and the greatest western ever made, since it tackles so many different kind of themes. It is one of the greatest pieces of entertainment, yet also tackling morality problems and making anti-war statements.","
            9/10
            "
"Insane_Man","7 March 2022","Three gunmen, one is, ""The Bad"", looking for the man who buried gold in a secret place, one is, ""The Ugly"", who knows the name of the place, a cemetery, and one is, ""The Good"", who knows the name of the grave where the golds are buried. Now all these three gunmen must reach the cemetery to get the gold in the midst of the Civil War.The genres are, Action, Adventure, Comedy, War, Western.The three gunmen are, Clint Eastwood, The Good, unnamed but called as Blondie, a bounty hunter. Eli Wallach, The Ugly, named Tuco, a wanted criminal. Lee Van Cleef, The Bad, a contract killer, hitman, assassinator, unnamed but called as Angel Eyes.This movie seems so interesting from the very first scene. But this scene will tighten the viewers with their seat. Which scene? When Tuco and Blondie discover a horse carriage loaded with dead bodies.Lee Van Cleef survived 64 years, died in 1989. Eli Wallach survived 99 years, died in 2014. Clint Eastwood, still alive, age 92 (2022). The genius director and writer Sergio Leone survived 60 years, died in 1989. The musician Ennio Morricone survived 92 years, died in 2020.I mentioned these information because I made a little thesis about the most important characters & crews in this movie. I read the trivia, the goofs everything. Because which movie I liked, I read about them. I mentioned Ennio Morricone, the background scorer of this movie, cause he is one of the most important person who make this movie great. His music makes this movie more enjoyable and more interesting.The character, Blondie, the good, is the hero of this movie, top billed fastest gun fighter. Whereas Tuco, the ugly, the funniest character and at the same time so dangerous, has the most screentime. But I liked the character ""the bad"" by Angel Eyes most. 'Cause I liked his personality most, mostly the way his face is, solid face.Overall, one of the most enjoyable films I have ever watched. One of the most stylish movies in the world. More than greatest cinematography and background score made the movie a finest cinema in history. Visually stunning for the costumes, the location, the war, the cemetery (which will make you say, wow).Recommended 100%.Watchable with the whole family. Can be rewatch again and again. Watch it to believe it.","
            8/10
            "
"ragosaal","23 October 2006","I really couldn't understand most of the reviews here that place this film as a great western or even the best ever for some fans. In my opinion this is just a watchable and good western, but not much more than that.I think the only possible explanation would be that IMDb reviewers consider ""spaghetti"" westerns a sub-genre within the western genre. If that is so, ""The Good, The Bad and the Ugly"" would probably stand among the best (if not the best)in the ""spaghetti"" westerns ranking. But the point is that in my opinion there are no sub-genres within the western genre. So I analyze this film just for what it is: a western film.In such terms, this film has its moments, fine open-wide outdoor locations, good action gunfights (though hardly believable) and an acceptable plot. Good acting too mainly in Eli Wallach's Tuco.But what really demerits this movie is its incredibly unnecessary overrun; there's no way the story can stand almost 3 hours in duration and so the development is definitely slow. Overruning has always been a characteristic of director Sergio Leone; he sort of engages madly with some sequences and he goes on and on and on at it (the final duel here is an example with all those unnecessary close shots in the men's faces and eyes). Another clear sample of what I'm saying was the incredibly long -and even boring- opening sequence of ""Once Upon a Time in the West"", where Leone takes more than 10 minutes in the opening sequence where three gunmen are waiting for Charles Bronson at a train station.Come on guys, let's face it. ""Spaghetti"" westerns are ""B"" movies and even if at the very start they could have seemed sort of original and somehow enjoyable, once you take an honest critical look at them they're not great films but just good a few of them but no more than that. Sorry again.","
            10/10
            "
"dextersarabia","8 February 2023","I went into this movie thinking the pacing would ruin the cinematic moments, but it makes the movie incredibly suspenseful.We journey in the Civil War, with our 3 main protagonists that are shown near the beginning, and cross paths again at the end. The three separate stories really are well written with each others character getting their own spotlight without it seeming difficult to understand. The shots were very suspenseful usually have long shots or close-ups with a cool soundtrack. They give everyone such a charming and unique personality that builds off perfectly with the story.This was my first Western movie, but I'm tempted to watch more because of how great everything was in this one.","
            8/10
            "
"TheHande","14 November 2009","In The Good, The Bad and the Ugly Sergio Leone perfected his epic western. It's key is the trio of main characters who all bring something different to the table and all serve as integral ingredients to a film that might appear a mere adventure film on the surface, but which is both a comedy and character drama as well as a great war movie at the same time.Clint Eastwood's the Man with No Name, this time called Blondie, continues somewhat on the more ruthless note he took on from the previous film (For a Few Dollars More). However, he's not a truly malicious character but more of jerk-friend who is also extremely observant and at the end of the day doesn't stab anyone in the back so hard that they wouldn't get up again. This creates his rather odd relationship with Tuco.Lee Van Cleef's Angel Eyes is the very embodiment of evil as far as characters go. He wipes anyone who's in his way, is entirely devoid of any morals and generally manages to create a menacing mood with his presence. This is a stark contrast to the character he played in the previous film and made all the more unsettling by the fact that his appearance is almost identical to this character from the previous film, right down to the pipe.Eli Wallach as Tuco the Rat is easily the most memorable character from the film. Appearing at first filthy, amoral and without any redeeming qualities he is suddenly thrust into a wavering partnership and later, one could even say, a type of friendship with Blondie. We find out that there is more to Tuco than meets the eye though he never stops being the seemingly greedy scum that he is at the start, by the end of the film the viewer is even able to sympathise with him to a degree.What truly sets this film apart from other westerns and as well as the rest of the Dollars trilogy is that even in its close-to-three-hour length, the film doesn't feel excessively long. The length is justified. You 'want' to spend the 170 minutes with the main cast of characters.","
            8/10
            "
"drunken_munki","12 September 2020","Hello friends. I am a long time IMDb user and in October 2020 it will have been for 15 years. After watching the Mulan (2020) remake I sat here and I wrote my review in mild disgust. I then proceeded to evacuate my bowels for 45 minutes in a strange but calming grip of horror that maybe the mastery and art of cinema is completely dead.However, what comes to mind is the Ojibwe saying from 'The Sopranos', which is: ""Sometimes I go about in pity for myself, and all the while, a great wind carries me across the sky."" I also realised that I haven't made many written reviews, even though I have watched and rated as of right now 2,781 titles.In any case, I had decided to celebrate 15 years of me using IMDb by reviewing all the titles that I have rated a 10 out of 10 perfect score. A change of pace. A palette cleansing. There aren't many titles, mind, as I have noted here only 8 that fit the bill... out of 2,781. There are of course a whole bunch of good titles that I have given a 9/10, and I will probably list those later on.So here we go, the 8 titles that I gave 10/10 are as follows: The Good, the Bad and the Ugly (1966), The Sopranos (1999-2007), Jaws (1975), The Shield (2002-2008), Seven Samurai (1954), The Shining (1980), Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964), and finally The Passion of the Christ (2004).The Good, The Bad, and The Ugly. This is an adventure, with crazy characters, good music, a backdrop of civil war, and most of all a treasure hunt.I love the character development in this title, each of the Good, the Bad, and the Ugly have their own motivations, and mix in a whole load of grey area in between. I can't really explain it, but these three characters might be some of my favourites. I want to feel sorry for Tuco, but he's a wild animal. I want to root for the man with no name, but he is so ambiguous. I feel as if Segio Leone knew what he was doing in this regard, a commentary on the psychology of man and in particular the time period of the frontier west.The attention to detail is ahead of it's time I feel, the longshots, and the rapid editing in the showdowns. This has been copied and copied time and again, but Lerone did it first I feel. His camerawork and positioning are top notch.I love the backdrop, and I love the composition of music, scenery and atmosphere. This is masterful and well balanced. I'm almost certain he has encoded the 7 sins in this movie as well. Story wise the three main characters intertwine several times and end up on the same goal of finding the gold coins. I can't understand how well this plays out and the slow burn to the final showdown is just pure genius. I love this movie, and will continue to watch it until I die.In any case, this is a perfect 10 out 10 film, certainly the best 'Western' ever created.","
            9/10
            "
"krational66","25 March 2020","A sprawling Western epic ,one that continues to get better and better with each viewing. The movie is long, but there's not a wasted scene in the film. Each one slowly lets the film unfold with a certain style and grace, revealing more about each character and what's going on
The music is perfection.The way the music drives this movie is absolutely amazing. The story is riveting. There's not a single dull moment.
It's a cinematic masterpiece and one of the most influential movies of all time. Oh , and it's also tons of fun, and you should see it in the biggest screen possible.","
            9/10
            "
"BadgerStorm4345","12 April 2020","The Good, the Bad and the Ugly is a movie that goes beyond its genre tropes by defining new ones. This film will be referenced until the end of time. Flawless Tension mixed with beautiful locations make for some of the best duels in film. The 3 main characters are all earn each of their respective titles, the Good, the Bad and the Ugly. This film does not have to be viewed by a western fan to be loved. This is a film that makes someone a western fan.","
            10/10
            "
"tcchelsey","6 September 2021","Beware! Probably one of the longest westerns ever filmed, but you never get tired of the genius, regardless of the length. I have been a devout fan of THE GOOD, THE BAD AND THE UGLY for the better part of fifty years. Basically, it's a tale of human nature at its worst, and under the worst conditions possible --the desert expanse. In rides the legendary Man With No Name, superbly played by another screen legend, Clint Eastwood, who must deal with two bandidos, equally played to the hilt by Eli Wallach and Lee Van Cleef. The rest is cinematic history. A morality play, true, and then some, but an exercise in film-making at its very best, with superb character development, a dynamic script and excellent casting, right down to the bit players. A true labor of love. An interesting side note is that Italian director Sergio Leone may have taken notes from Alfred Hitchcock's films, and incorporated them into his western series, as there is, most definitely, a black comedy side to this classic that will stick with you for awhile. Indeed! Best line goes to Eli Wallach, delivered while he is in a bathtub(!) no less.... ""If you're going to shoot, shoot! Don't talk!"" See to believe, if you haven't already.","
            10/10
            "
"ZookGuy","27 April 2007","The Good, The bad, and the Ugly is a great film. You can't find a better Clint Eastwood movie where he just does he acting (not acting and directing like in 'Million Dollar Baby' which, in my opinion is just an inch better.) Casting no-names for Tuco an the Bad (I can't remember his name) was a humongous risk, but it pays off. This is a film needed for you to buy on DVD. All of the actors (including the family at the beginning, who got killed quickly into the film) were superb. This film told us what it was doing and when, they didn't make curves, the plot was straight forward. This film does definitely deserve the number four rank in IMDb's Top 250 Films. But when you think about, it should be number one.","
            8/10
            "
"gyrkananton","2 February 2021","This is art, so many amazing scenes and characters, it looks breathtaking and Ennio Morricone's music is iconic. The best Western ever made and one of the best MOVIES ever made. I don't have much more to add, everything's already been said by so many people. If you haven't watched it, watch it.","
            9/10
            "
"Artimidor","26 June 2012","Watching a Sergio Leone Western is like sitting down for dinner Italian style the way Leone enjoyed it: You've got the whole family there, its slow but keeps coming and coming and the whole affair eventually lasts for hours - but you savor every minute of it.Part of the family are: Clint Eastwood (""the Good"") of course in his third and final installment in a Leone movie, Lee Van Cleef (""the Bad"") and Eli Wallach (""the Ugly""). Viewers familiar with the Dollar movies need no introduction to Eastwood's Blondie character, the gunslinger who spells cool, but his two adversaries/companions on the bounty hunt are on par in this one. Especially Eli Wallach steals the show with his twisted opportunistic, rough, down-to-earth, yet also outright funny performance, and Cleef's angel eyes never looked better and deadlier than in a Leone close-up underpinned by Ennio Morricone's extravagant, almost surreal soundtrack. The latter is a given considering Leone's previous collaborations with the master composer, but just as Leone's understanding on filming, Morricone's music reaches a new level in ""The Good, the Bad and the Ugly"". As for Leone: You've got it all here: The long shots over deserted lands, battlefields, hundreds upon hundreds of graves, counterbalanced by the extreme close-ups of characters digging deep into their minds and souls, plus there's the deliberate time the director takes to tell his story about greed, full of twists and turns, spiced up with irony. Unmissable.","
            10/10
            "
"JohnWelles","27 February 2009","In my opinion, this is the greatest western ever made. It's better than ""Butch Cassidy and the Sundance Kid"" and ""High Noon"". It really is that good. All three of the main performances, Clint Eastwood, Lee Van Cleef and Eli Wallach are spot on. Being the last of the so-called ""Dollars Trilogy"", you get a sense that director Sergio Leone wanted to out do his first two westerns (""A Fistful of Dollars"" and ""For a Few Dollars More"") by having everything in it, the American Civil War, a Treasure Hunt, and the best climatic shoot-out of all time. An interesting thing to note, is that it was the first Western Epic. Running out over three hours it was the longest Western of its time.If you haven't seen ""Il Buono, Il Brutto, Il Cattivo"" see it, if you have seen it, see it again now.","
            9/10
            "
"tonyjackie","5 November 2006","The first thing to say about this movie is that it is probably a prequel to the first two dollar movies.I say this because towards the end of the movie Clint Eastwood's character actually finds the poncho that he wears in the first two films. This is a great movie and in my opinion the finest western ever.I think that it has gained respect critically with each passing decade and rightly so.It comes in at almost three hours and it really does need to be that long. What is so great?The three leading actor's are all top notch here.Clint Eastwood fits the role to perfection,Lee Van Cleef oozes menace and Eli Wallach chews up every scene he is in in probably his best loved role.The story is basically a hunt for missing gold set against the backdrop of the American Civil War and is beautifully told.Then there is the music which is tremendous throughout. This is a pretty long and violent journey but boy is it worth it.The final 30 minutes of the film are tremendous and the final shoot out grips with tension.I remember the first time I saw it and couldn't believe that Clint could possibly leave poor old Tuco to hang in the middle of the graveyard and even though the character of Tuco is a bit of a swine I was really pleased Clint decided to save him after all.Watch this movie.Not only is it a great western,it is a fantastic film in it's own right.","
            9/10
            "
"deacon_blues-88632","8 April 2023","Not only is GBU one of the finest western films, it's a fine film across all genres!Whoever had the idea of casting the Jewish Eli Wallach as Tuco, the low-life bandido, was a genius! He is priceless! Perhaps the signature role of his long and illustrious career!Lee Van Cleef is the consummate villain in a seemingly effortless portrayal. You really will be filled with both fear, loathing, and curious admiration for his ""Angel Eyes"" role.And Clint Eastwood is the perfect lead star. I always wondered why Tuco chose ""Blondie"" as his character's nickname, since his character's hair is dark brown in all the scenes without a hat.The sheer sweep of the story is what sets it apart from all other westerns: small pueblo villages in Mexico, southwestern one-horse towns, civil war battlefields, desolate badlands, thriving metropolises, & etc. It's truly a film for all generations of movie audiences!","
            10/10
            "
"Dello_","24 January 2020","I really liked ""The good, the bad and the ugly"". It's an odyssey around the west in which we follow these three characters played by Clint Eastwood, Eli Wallach and Lee Van Cleef that have different paths that cross each other. As usual Sergio Leone and Ennio Morricone are indescribable, in particular the last 15 minutes are outstanding as far as direction, score and also editing. And that final showdown is fantastic: 5 minutes of music and looks that keeps you on the edge of your seat, really memorable. The only complaint I have is that even if the movie is a great time, in some points I felt its length. Everything is necessary, I wouldn't have cut anything because of the setting in the middle of the secessionist war and so the movie takes its time to show the repercussions of it. But as I said sometimes I felt it too long. But that's not a big problem, indeed I really enjoyed ""The good, the bad and the ugly"" and if you like the genere you should definitely watch it.","
            5/10
            "
"nairtejas","17 September 2013","The plot is snail-paced if you consider watching it in now (2013) mostly because, many sequences have huge potential to bore the hell out of you at a time of fast-paced action-thrillers.Now the discrepancies are mentioned, the epic western movie does strike multiple chords throughout its 3 hour time-line. The amazing climax, the gun-slinging shots, the surprise action moves & of course, human nature theme are portrayed with such brilliance that you wonder how much effort went behind them. The soundtrack is one more melodious thing about it.Cast performance is fantastic & Sergio Leone's direction works wonders with the genuine locations. The story is fresh & entertains fine. A humble 7.5 out of 10 for the wonderful & most probably the best western to come out of 20th century; that 21st century stands out.BOTTOM LINE: Recommended for people who love westerns. Others may get bored.Can be watched with a typical Indian family? YESProfanity/Nudity: Mild | Sex/Foreplay: No | Violence: Strong | Gore: Mediocre | Smoking/Drugs: Very Strong | Alcohol: Mild | Porn: No","
            8/10
            "
"hemant_balz","29 March 2010","The Good,The Bad and The Ugly is the best western movie that i have seen ever.No doubt,Once upon a time in the west stands on the same fame but it just towers a bit higher.This is a masterpiece from Sergio Leonne.Lets talk about the three characters in the film.The Good: Clint Eastwood raised to stardom only due to this movie.The good man may have done some fabulous roles but this one from his past is one of his best.Great acting and those cigar scenes,just everything fits. The Bad: Angel eyes or the bad or Lee Van Cleef rises to the occasion.Its just his presence that gives a dark effect to the film.He shows how to make a serious bad role into a contemporary easygoing kind of.He has the least role in the movie but still for me he was a stand out performer. The Ugly: Tuco.......Fabulous.Who is this guy?What an act?So captivating and just his greed for money that you wish you always see his acting again and again.Perfect casting for a perfect role.Here i add a fourth character.The master of Westerners.The emphatic Sergio Leonne. Sergio Leonne: Words are hard to say how i feel about him right now.He is class.Along with Ennio Marricone he has a pairing that is the best in cinema.Beautiful directed scenes and soundtrack constantly echoing in your ears.The epic scene or the penultimate climax in the end is a rare art of cinema.Such scenes just make the movie or break it.The linking up of war,blowing up of bridge,fight for money,all add different emotionality to the movie.Specially the war scenes,the death of the general particularly,a scene i can never forget.A scene with such amazing music.Words are not enough for this film.This is grand.This is magnanimous.This is far more than just a western....","
            4/10
            "
"arthera09","26 May 2010","So I did not hate this movie. I did not love it. I did enjoy it. My main problems with the movie is the music. I was sick and tired of that little piece used for blondie. It got old quickly. The other main issue with it was the whole war scene. It felt so out of place and I feel as if it gave Leone a reason to throw a schmaltzy anti-war message into the film. I did not enjoy that scene and it felt forced and out of character for both the characters and did not fit into the movie. I did enjoy the little quips between blondie and ""the ugly"". Their dynamic was enjoyable. I do enjoy the sweeping epics with huge shots showing off the landscape. I watched this movie when it was 90 out and I felt like I could really feel the oppressive heat. The desert actually felt like the fourth character in a way that does not happen that often. The acting was alright even though it was over the top. I did enjoy all of the movie with the exception of the one scene. I really liked the opening and it really showed how to slowly build tension. The movie as a whole was extremely well paced with bits of action thrown in there to keep up an overall slow movie. It never felt slow to me and I really just enjoyed looking around. Overall a good movie and maybe if I enjoyed westerns a bit more I would have liked this movie more, but I guess that is just personal preference.","
            10/10
            "
"Hussain-AL-Naseer","5 April 2020","Set during the time of an American Civil War showing the era of 1860's the film is a visual gem. With a 3hour and 6mins of runtime the film is roaming around the 3 bounty hunters basically the Good, Bad & Ugly. The back and forth cat and mouse chases and survival is what you see in the movie.
As stated above it's a visual gem the USP of this movie is its Cinematography, Sets, Camera work, Artwork and Costume design along with fascinating background score which I'm sure you have heared multiple times which we now call as Cow Boy Music"". Apart from it the trio has performed exceptionally which make this film nothing but a classic cult","
            9/10
            "
"ilovejack104","22 April 2007","This has got to be, for me the best western film ever made. Got it on VHS and now DVD, I never tire of seeing it, a timeless classic. I always enjoy hearing the famous opening title theme. (it's 10 minutes into the film before anyone says anything). the film revolves around the 3 main characters, Eastwood, Wallach, Van Cleef. I thought Eli Wallach was brilliant as his role as tuco/the ugly. and Van Cleef as the the bad, with those eyes, was the perfect baddie.The film really could be summed up as 3 gunslingers on there search for $100,000 of gold coins in a grave. Wallach knows the name of the cemetery and Eastwood knows the name of the grave. Van Cleef finds out by torturing Wallach when Eastwood and Wallach accidentally become P.o.W. The 3 men end up in the cemetery where there is a great showdown, one of the best the camera zooming into all 3 mens eyes and the music as well, classic stuff. Van Cleef ends up getting shot and Eastwood and Wallach split the gold.","
            3/10
            "
"f-57307","26 March 2020","The three-hour plot is not only procrastinating, but also lively. The characters are full of image and clear personality. Definitely the best work in westerns. Incorporating the elements of the Civil War, the film's intention was enhanced, and the depth of thinking increased, without losing a relaxed and humorous atmosphere.","
            6/10
            "
"mheifets","31 August 2022","Watching every scene is scripted, shot and acted makes me think of a perfect art form, where nothing can be added or subtracted. Add to this a perfect score.Every actor, not just Clint Eastwood , is perfectly casted . When i see any of them in other films i cant think of them as anything other than what they portrayed in this one.For example, when desert scenes are shown, i feel the dust, the sun and my lips parched, feel like dying from the thirst.And, of course the final 3 minutes scene of the shoot-out can be deservedly called a short movie in and of itself A++++I re watch it every few years.","
            10/10
            "
"guskeller","26 April 2022","The Good, the Bad and the Ugly is iconic. Its plot of bandits searching for treasure is seemingly simple, but deconstructs many ideals. The film examines notions of heroes, violence, war, and greed by presenting honest complexities. Protagonists are cruel, immorality is explained through backstories, violence is brutal, and war tragically destroys everything in its path. Thus, the self-interested characters are understandable reflections of their decaying world. Eastwood isn't deep, but Wallach counterbalances that with shifty desperation. Ultimately, this movie challenges viewers to reconsider romanticized ideals of action heroes who glorify violence in morally simplistic stories.Technically, The Good, the Bad and the Ugly is equally naturalistic, yet vibrantly stylish. The production has gritty details, yet grand scope. The effects are elaborate, real, and downright dangerous. The cinematography combines picturesque wide-shots with striking close-ups. The editing slowly builds tension, yet erupts with dramatic cuts that elevate suspense. Plus, these aspects are unified by Leone's legendary direction, creating a rugged yet beautiful atmosphere that redefined cinema. Finally, Morricone's music is possibly the greatest score of all time. Consequently, The Good, the Bad and the Ugly is a cinematic marvel. Undeniably, it's one of the best films ever.Writing: 9/10
Direction: 10/10
Cinematography: 10/10
Acting: 9/10
Editing: 10/10
Sound: 8/10
Score/Soundtrack: 10/10
Production Design: 10/10
Casting: 10/10
Effects: 10/10Overall Score: 9.6/10.","
            10/10
            "
"Lucabrasisleeps","1 January 2009","So I have seen my first classic Western finally. This is a genre I tried my best to avoid. I am more into thrillers. But this one was special.The plot is interesting in itself. 3 men are determined to get to the cash box that was buried under the ground in a certain place(trying my best not to reveal the plot here!). The excitement is in watching the many twists unfold. The characters are known as Blondie, Tuco and Angel eyes. The real names of the characters are not revealed here. We come to know a little more about Tuco in the course of the movie. It could be said that Tuco is the central character in this movie as he appears in most of the movie. The plot moves throughout America and they go in search of the cash box even to war torn areas. The story is set in the late 1800's during the civil war. So the movie also effectively works as an anti-war movie as well.The most impressive thing about this movie is the great music by the legend Ennio Morricone. This might be the best ever music I have ever heard in movies. Maybe that's an exaggeration but surely this is one of the best. The music in the scene where Tuco searches frantically for the cash box is filmed brilliantly and the music builds into a crescendo at the end of the scene. Another aspect that impressed me is the beautiful cinematography in certain scenes of the movie. The long shots showing the beauty of the place are absolutely breathtaking. The war scenes are shot well and I was surprised to hear about the budget. With this budget I was surprised to see the advanced effects and the meticulous depiction of the war.I also came to understand a few things about a part of history I didn't know - the American Civil war. The bridge destruction scene is also another one I totally loved. The closeups of the character's faces is also another feature that I liked specifically about the movie - especially when they are actors with such great screen presence such as Clint Eastwood and Eli Wallach. I have never thought of Clint Eastwood as particularly good looking or talented. But this movie proved me wrong. His performance as the calm bounty hunter with a sense of humour enhanced his image considerably in my eyes. His quiet sexiness is something I have never seen in other movies of his(Maybe I am biased because I saw only his newer movies). Lee Van Cleef is notable for his portrayal of the villain. Eli Wallach's portrayal of the crooked and funny Tuco is IMO one of the best characters in movies ever. His line ""When you want to shoot, shoot, don't talk"" has become one of my favourite quotes as well.Finally this movie has encouraged me to seek out more ""Sphagetti Westerns"" and regular classic Westerns as well. The movie is quite a classic and is highly recommended for all movie fans because it is more of an exciting adventure movie with beautiful camera-work than a Western.10/10","
            6/10
            "
"zlx_zjlq","4 May 2020","This movie is classic because of his brilliant, logical and no lack of black humor plot. The good guy must win in the end. But the true and highly expressive storyline achieved the pinnacle of Eastwood's western hero image.","
            8/10
            "
