"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"hall895","10 July 2012","Oskar Schindler did not set out to be a hero. He set out to make money. He was a war profiteer, making money off of the misfortune of Poland's Jews. They were cheap, easy labor. But somewhere along the way things changed. Schindler saw what was happening all around him. The extermination of a people was underway. And in these circumstances a hero was made. For Schindler it was no longer about making money. It was about saving Jews. His Jews. Amidst the darkness of the most unspeakable of horror there was a small light shining bright. Yes, the number of those who were saved pales in comparison to the number of those lost. But this story, and this film, shows us that there can be something good even where all seems so impossibly bad. Even in the worst of circumstances there is room for hope. There is room for a hero.Setting the right tone for this film seems an impossible task. You have to celebrate those who were saved. But you must also honor those who were lost. Steven Spielberg walked this fine line wonderfully. He told his uplifting story of Oskar Schindler. But the bigger picture was never lost. The horror of what took place comes through very clearly. Spielberg does not just tell the story of those saved, he makes it vividly and brutally clear just what they were saved from. The pain, anguish, horror and terror is all very real. Seeing the greatest evil the world has known on display is enough to make you lose your faith in humanity. Seeing the bravery and heroism of Oskar Schindler restores that faith.Spielberg was fortunate in that he had three terrific performers to work with. Liam Neeson played Schindler so beautifully. Here was a character who evolved so much over the course of the film and Neeson was pitch-perfect each step of the way. War-profiteering Nazi or heroic savior of Jews, whatever the moment called for Neeson nailed it every time while maintaining an air of mystery. Who was Oskar Schindler really, why did he do the things he did? He was an enigma who Neeson portrayed wonderfully. Ben Kingsley played Schindler's accountant Itzhak Stern. At first Schindler and Stern have very different motivations. But a bond is formed, a friendship blooms. And Stern plays his part in helping to save his people. A quiet, yet determined, presence whom Kingsley personifies so well. And then there is Ralph Fiennes portraying one of history's true madmen, the disgustingly evil Amon Goeth. Any story of a hero needs a villain and Goeth, as played chillingly by Fiennes, is as villainous as they come. Perhaps the scariest thing about him is that there are moments of humanity, kindness even. But in the blink of an eye the moment is gone and the homicidal monster is there before us. Kingsley is very good, Neeson is terrific but Fiennes absolutely takes your breath away. He makes this monster his own, an acting performance of the absolute highest quality.The three stars certainly play a big part in the success of the film. But Spielberg makes such great use of so many performers. Some play characters who we get to know a little bit. Many are nameless, just part of the multitude being led to the slaughter. The hordes in the ghetto and in the camps convey the magnitude and the great sadness of what went on. Spielberg holds nothing back in portraying the manner in which these people were dehumanized. And the specter of death always looms. It's a film of over three hours in length which does not seem nearly that long. It grips you throughout, never lets up, never lets you go. And there are some moments which are nearly unbearable, the tension unlike anything you've ever seen. One scene in a shower may well have your heart beating through your chest. And you're just watching, people actually lived this. This was such a challenging story to tell and Spielberg tells it so well. The Holocaust is an odd place to look for a hero. But here a hero was found. And Oskar Schindler's story is one we can all remember when we are ready to give up hope for this world.","
            10/10
            "
"Hessian499","28 October 2001","Excellent film, and probably the best movie made in the 1990s. Schindler's List is a somewhat long film and definitely not something for small children to see, but it is an intense story that will still be relevant 100 years from now. Filmed in black and white (an effective idea by Spielberg), the Holocaust is show in unsanitized form, and you do not forget the images once you see them. Instead of just showing footage of the camp, Spielberg digs deeply into the minds and psyche of both the prisoners and the Nazis and we learn what their motivations and hopes are. By looking deeply at the Nazis, they come across as complex individuals and not just faceless monsters, something that had not been explored previously in other films about the Holocaust; they are still portrayed as incredibly evil as they were in history, but Spielberg does a good job of explaining their psychology to us, which adds to the understanding of the Holocaust. Not a pleasant film to watch at all, but a movie that must be seen.","
            9/10
            "
"sickofenjoyingmyself","10 March 2015","I can't believe I waited until the age of 29 years old to finally watch a movie I had been planning to view for years but never got around to. I knew that the story would exert an emotional toll on me but I finally found my chance to watch it through last week and it was worth the wait. This is magnificent and emotional viewing. Based on an inspiring true story that is enough to restore one's faith in mankind. The acting all round is incredible. Neeson is understated - although I have read that he wasn't entirely happy with his performance in hindsight. Kingsley was even more understated. Ralph Fiennes was simply incredible. Totally twisted, believably merciless - he portrays exactly what you would expect of a debauched, unapologetic and excessive Nazi. The overall mood is extremely sad. Some of the scenes that depicted actual events that happened in our world, by human beings - are utterly gut wrenching, heartless and terrifying. The horror of the mass shower scene was an unforgettable experience - by not showing what you expected to see - it seemed to create even more empathy with the helpless fear of the situation. To tackle such historical atrocity is a monumental task indeed. Schindler's list shows us every side to the events that shook, and still continue to shake the world. The horror, the senselessness, the bravery, the hope, the fear, the courage, the evil. The greatest purpose of all that this exceptional movie serves - we must never forget what happened. There are some things that can never be forgotten or forgiven. And there are some people, like Oskar Schindler, whose actions carry a weight that will never be forgotten by all of those who's lives were saved. A remarkable movie about an inspirational man.","
            8/10
            "
"leplatypus","31 March 2012","This movie is about ordinary people showing the best of humanity or unfortunately the worse. As my favorite writer, PKD, said holocaust wasn't only Hitler and his pals but began foremost with those thousands of anonymous Germans, Polish, Ukrainians, French that operated the camps, the trains, opened the doors and close them, brought the lethal gas and so on. Everyone would contribute even small in the process was as guilty as their original planners. Shoah is about individual morals and value and it was up to every one to choose the path to be a killer or a righteous. The movie is brilliant for that because you see that thousands of anonymous killers and one brave soul who repents. Sure, it's greed that leads Oskar to those families but it's their suffering that makes him change. From that point of view, i don't think that the girl who wore red is an error as other people think because she symbolizes his borderline. From this moment, Oskar is touched and is on duty: Liam becomes really irresistible of empathy and courage. Next, some french media consider a bigger flaw that the women's convoy is only lead to shower and not death chambers. Well, that's the proof that they haven't understood Spielberg's sensibility: he doesn't direct a documentary but as always, a movie about hope, about this little flame that still burns in the darkest hours. So he didn't have to show those woman dying as well as he could mix a lot of atrocities that surely hasn't all happened in the real Schindler's story but happens really during the war: killing disabled, killing for fun, etc... In that way, Fiennes and Liam delivers unforgettable performances, the one as an unforgettable pit of darkness and the other as a force of life. That's why my eyes were full of tears at the end because to see this strong oak finally crumble was too much. Pairing: ""Empire of the sun"": another war, another tragedy, another hope....","
            10/10
            "
"nairtejas","1 July 2013","Astounded by the facts, grueling scenes & short scripts between the sequences, I find myself in an awkward situation where instead of thinking about which movie to watch next, I am introspecting about the purpose of my life. Seriously, this film makes it a point that you get emotionally inspired.Steven Spielberg, as always, takes up a sensitive topic and carves it to perfection. Not taking in account the long running time (which is actually pretty fair) & the imbalance of narration, the story of Oskar Schindler saving a bunch of innocent Jews from the clutches of callous German Kommandants strikes a visual chord mentally, emotionally. The heart-aching depiction of cruelty on Jews, rampant corruption during World War, slavery & the magnanimity of Schindler, his friendship, his aura is all well filmed. The music almost backs it up, with wonderful screenplay & cinematography.Liam Neeson is terrific. I have always loved his performances; this one makes me respect him more & more. Ben Kingsley is very very good, especially with his demeanor. Supporting cast is amazing. In fact, the whole crew should get a standing ovation for the hard-work of digging up the facts. The final sequences made me cry.BOTTOM LINE: A 9.3/10 for this must-watch, characteristic film. One of the most emotionally touching films.Can be watched with a typical Indian family? NOProfanity: No | Vulgarity: No | Nudity: Infinity | Sex: Mild | Foreplay: Strong | Smoking: Strong | Alcohol: Strong | Drugs: No | Traumatizing Factor: Very Critical","
            10/10
            "
"ketgup83","15 December 2010","Schindler's list was an astounding work of cinema which was depressing and emotional but at the same time was backed by powerful performances and intelligent direction. Based on the true story of Oskar Schindler who managed to save about 1100 Jews from being gassed at the Auschwitz concentration camp. Oskar Schindler is a German Businessman who hires Jewish people in Germany to work in his factory during World War II. During the tenure, Schindler realizes that the Jews are brutally abused, tortured, misbehaved and murdered. As the ill-treatment on Jews, Schindler tries to help these people with his wealth, powerful friends. Later when Germany untimely surrenders , Schindler is forced to quit but he leaves behind wonderful memories of helping the Jews. The film was a masterpiece. The astounding piece of work could only be achieved by Steven Spielberg. The great director not only tells emotional story about the cruelty suffered by the Jews but also the showcases that money is not everything. The way a business tycoon helps his workers despite the ill-treatment they were suffering was eye-catching. Though the running time of the film was 3 hours but it will keep you engrossed . Direction was fantabulous. Cinematography was jaw-dropping. Same goes with the sets. Talking about performance, Liam Nesson essays the role of Schindler with T. The actor not looks good but comes up with a brave performance. In supporting , Ben Kingsley and Ralph Fiennes acted their part with equal justice. So overall, I was completely moved by the film. It has all the ingredients to make a good dramadialoggood background score.","
            9/10
            "
"Phil_H","24 August 1999","Although I didn't give Schindler's List a ""10"" rating for the IMDB, in fact I gave it a ""9"", I must say this: Schindler's List is the best movie ever made.The horror of the genocide is made clear, as well as the potential humanity of onlookers.  One powerful message--that people can make a difference. Good people can, and do, save lives everyday.There's a tag-line for the film, it's from the Talmud, ""Whoever saves one life, saves the world entire.""  If so, then Schindler just saved the world 1200 times.  He saved it for you, for me;  for all of us.I have seen many films, fiction, documentary, and otherwise that deal with the horrors of the Holocaust.  Nothing moved me as this has.  I've seen Schindler's List many times.  I love it.  It never fails to move me.We need more people like Schindler, we need more movies like Schindler's List.","
            8/10
            "
"Marc_Israel_365","1 July 2013","Schindler's List is history: an annihilation of a people, an account of good in an ocean of evil, a cinematic event that isn't as brutally painful to watch as it is faithfully important to experience. I feel compelled to watch it annually and still can not appreciate what it takes from an actor, a director, a cinematographer to participate and place themselves in such dark and terrifying places. The acting is simply mesmerizing and Ralph Fiennes as Amon Goeth goes beyond the embodiment of a Nazi. You can actually see the development of evil as a duty. Difficult to not feel every moment yet more important to never forget this film that recounts The Holocaust on a scale unmatched.","
            10/10
            "
"nadrojh","22 July 2017","Schindler's List is a great drama about the holocaust. It is both well written and directed. I haven't read the book or done much research. However it does tell a touching story of a man trying to save life in a very dark time in history. Steven Spielberg did an incredible job directing. There was so much detail in each scene. I liked the use of black and white it gave this sad tragic story a dark and gloomy tone. It also has a wonderful ending. It has a large wonderful cast with incredible performances by Liam Neeson, Ben Kingsley, and Ralph Fiennes. I was surprised by the amount of negative user reviews I seen. Schindler's List is a great drama about a tragic time in history. It isn't a movie you can watch over and over, but it is a movie that should be seen. It ties with Saving Private Ryan as Steven Spielberg's best work. It is also one of the best movies from 1990's. It is a great movie.","
            9/10
            "
"lagudafuad","4 September 2012","Schindler's List tells the tale of a German industrialist Oskar Schindler (28 April 1908 – 9 October 1974) who was credited to have saved over 1,100 Jews during the Holocaust.The movie is based on the book Schindler's Ark by Thomas Keneally. Steven Spielberg both directed and produced this movie, and has been received widely as a classic.The thing that catches your eye when watching this movie is the cruelty of war itself, there are just mainly losers no winners, only those who happen to be in-between that suffers, the men behind it sit behind a desk. Spielberg depicted such cruelty in the Camps.A scene where a Jew who made hinges was moved from where he is working to go shove coal and then when he was done he returned, Amon Göth (Ralph Fiennes) queried him for not meeting up to his regular toll of hinges and immediately had him arraigned to be executed, for something that was not his fault. That scene touched me.The movie was shot in Kraków, Poland for seventy-one days. Shots were done in real life locations, though the Płaszów camp had to be reconstructed in a pit adjacent to the original site, due to post-war changes to the original camp.The plot of the movie is direct; a German businessman named Oskar Schindler (Liam Neeson) in Poland sees an opportunity to make money from the Nazis' rise to power. He starts a company to make cookware and utensils, using bribes to win military contracts, and bringing in an accountant and financier Itzhak Stern (Ben Kingsley) to help run the factory.He then hires Jews for the cheap pay, but later after witnessing the cruelty they face in the Nazi Camps, he then tried to get as much Jews away from the Camps to his factory, using all his savings to take care of them.The movie is not so bad when it comes to acting, but the main hat dipping should go to the Screenplay and the directing. The Screenplay and the script had to be perfect in other for us to be able to get the feel of what the Jews were going through. Also the directing had to be top notch so as not to get carried away by the suffering or the cruelty but to understand why a German will like to save the Jews.Although we know that much has been done by Liam Neeson (Taken), Ralph Fiennes (Harry Potter) and Ben Kingsley (Prince of Persia: The Sands of Time) over the years, but they will be fondly remembered for their role in this classic.Take a 3 hour break from your busy schedule and watch this movie. It is one of a kind.","
            9/10
            "
"jose-cruz53","16 October 2012","This film is a very solid offering from a not so solid director, Spielberg, who made some solid films, such as E.T. and Raiders of the Lost Ark, but never managed to attain greatness, until this film. Easily the best film he ever made, Spielberg showed that he is also able to direct serious stuff besides escapist adventure films. I would put this film among my top 50 favorite films.This film is technically flawless and shows how sophisticated Hollywood filmaking had become by the early 1990's. Though I would question the use of black and white in the film: color is good and the Pianist showed it can be used in a WW2 tragedy film. However, this film is not the best WW2 film ever made either, Grave of the Fireflies, by Isao Takahata, a film detailing the suffering of two children to survive in Japan in the final months of WW2, is easily superior to this one and if you think this film is sad, thy watching Takahata's masterpiece.","
            10/10
            "
"ShelbyTMItchell","28 March 2013","Probably one of the best films that I have ever seen. Really haunting but true. Along with sad but it is about the human race along with how hard these people in Germany had to deal with the brutality and harshness of the Nazis! By having thousands of them work for Oskar Schinder in his factory and hiding them. As that was at the time an overlooked thing before the movie was made. As how thousands were saved from the death camps of Germany.Steven Spielberg proved he could direct the best pic ever in his career after the Academy voters did not take him for real at the time. Only thinking he could do blockbusters. But with this film, he shows the point of view of WWII Germany. At the time of the Third Reich. Plus him being Jewish really makes it authentic.It is shown in Black and White as Spielberg says that if there was color, it would not be a historically realistic as it would had been. Glad that he kept it in B&W! Liam Neeson gives an outstanding performance as the protagonist and war profiteer Oskar Schindler. Who turned his greed into humanity by saving lots and lots of Jews from the Nazis and Hitler. As he felt compassion on them.Ralph Fiennes turns into a haunting performance in his breakthrough role of the main antagonist, Amon Goeth as he shows no mercy to those people that are under his command. He steals every single scene in the film with his evilness.Ben Kingsley does a great job as Neeson's right hand man. As he shows compassion and sympathy as kind of a spokesman for his people and an accountant by trade.This movie needs to be seen through all generations. And that it is nearly 20 years old but seems like only yesterday that it was made! Very good acting, writing, and makes you feel like you are there!","
            10/10
            "
"mermatt","3 August 1998","Using mostly black and white, Spielberg takes us into the nightmare at the center of human life. We are brought down deep into hell itself before we are brought back up to an enlightenment. In spite of the horror, the film is powerfully uplifting. It is a study in the worst and best in human nature.","
            10/10
            "
"Dodger-9","16 January 2001","In the same week that ET opened in America, Steven Spielberg read Thomas Keneally's Schindler's Ark, the book based on the true story of one man who rescued more than 1,000 Jews from under the noses of the Nazis.
Intrigued by the subject, the film rights were snapped up and the result was the most talked about movie of the Nineties.Schindler's List rarely fails to stir the emotions. As with all of the cast - especially Ben Kingsley and Ralph Fiennes - Liam Neeson gives the performance of a lifetime as the suave businessman Oskar Schindler, spurred on by the brief that as many people as possible should see the movie - and not just from a commercial point of view, as Neeson recalled at the time of release.`I remember Steven saying Don't take this wrong, but I want everyone in the world to see this film,' and I knew exactly what he meant.'It goes without saying that the Holocaust was such an horrific event that any director would have to feel mature enough to tell their story without letting sentiment get in the way. So, 10 years after he first read the book, the master movie-maker was ready to tackle the most important film of his career.He had a self-confessed reluctance to confront the Holocaust and his own Jewishness as a subject. Following his more human' dramas such as The Color Purple and Empire of the Sun, the project was still very much in his mind, but his own involvement would be purely on a production level. After offering it to fellow film directors Martin Scorsese and Sydney Pollack, they both turned it down and Hollywood's favourite son was left to condense the novel into a three-hour black and white movie.Having successfully fleshed out many of his childhood fantasies and with events in the Balkans at the time mirroring those of fifty years earlier, 1993 was exactly the right time to address the matter.So keen was Spielberg to make the film, he left the Hawaiian set of Jurassic Park before the film's completion and flew to Poland to start filming.Old friend George Lucas was left to edit the dinosaur blockbuster while Steven watched the footage on descrambled satellite transmissions.Both films went on to achieve widespread acclaim, for different reasons. If JP was the sort of a movie an overexcited child would make, then SL was that of a seasoned film-maker at ease with his craft and intent on delivering something extremely adult.Schindler's List received 12 Oscar nominations, including the elusive Best Director gong which Steven eventually picked up from an Academy that had ignored many of his movies on the grounds that he had been rewarded enough.Tackling a drama in which six million people ended up dead was not for the novice film-maker - It was for the brave of heart and a director that could tell such a stark tale without alienating his audience from the outset.Indeed, only Claude Lanzmann had delivered anything that came close with his epic film Shoah, a nine and a half hour documentary about the Holocaust which wowed the critics in 1985.For his movie, Spielberg was blessed with a polished screenplay by Steve Zaillian, a young writer who went on to direct his own movies such as the John Travolta vehicle, A Civil Action, and who has just spruced up the dialogue for Silence of the Lambs sequel, Hannibal.Needless to say, this not the sort of movie you curl up with on a Saturday night with a box of chocs and a six pack. It's a harrowing film which has lost none of its power either on the small screen or in the eight years since its release.","
            10/10
            "
"brianberta","21 February 2015","This is pretty much Steven Spielberg's cinematic coming of age. It hits every element perfectly and it's a masterpiece. The movie is not afraid to be highly brutal and it does an amazing job showing us the ugliness of the concentration camps. All movies of this genre should not be afraid to have this element of brutality and Schindler's List does it perfectly. It does a great job making us care for Schindler and I can tell that Spielberg really cared for him and his actions. It's a very powerful film and the fact that this was based on a true story only strengthens the emotional power. The fact that it was shot in black and white undoubtedly gives it more power and emotion. Saying this movie was expertly shot would be an understatement. I've never seen a film shot better then this. This is a one of a kind film and we may never see it duplicated. It hits all the elements perfectly and succeeds in every way. This is one of the best movies of all time and it must be watched.","
            10/10
            "
"jhaggardjr","27 January 2002","Steven Spielberg have made movie masterpieces left and right. His movie classics include ""E.T."", ""Jaws"", ""Raiders of the Lost Ark"", ""Close Encounter's of the Third Kind"", ""Jurassic Park"", ""Saving Private Ryan"", and ""The Color Purple"". I love all of those films. However, ""Schindler's List"" is his #1 masterpiece. The movie that would finally win him the Best Director Oscar after losing and being snubbed by the Academy for years, ""Schindler's List"" takes place during the Holocaust and tells the story of Oscar Schindler, the real-life German war profiteer who saved the lives of more than 1,000 Polish Jews. This is one of the most powerful movies ever made, lasting over 3 hours long and shot in beautiful black-and-white. Winner of 7 Academy Awards (including Best Picture), ""Schindler's List"" features spectacular performances by Liam Neeson as Oscar Schindler, Ben Kingsley as Schindler's Jewish accountant, and Ralph Fiennes in one of the scariest movie performances of all time as an evil Nazi commandant. A harrowing, powerful film that will live on forever, ""Schindler's List"" is an outstanding movie that I'll never forget.**** (out of four)","
            10/10
            "
"framptonhollis","20 September 2015","Steven Spielberg is one of the greatest filmmakers of all time.He has directed family films (""E.T.""), horror films (""Jaws""), science fiction movies (""Close Encounters of the Third Kind""), and even quite a few mature, adult dramas. ""Schindler's List"" is one of the mature, adult dramas.It is a 3 hour long epic of a film, shot in beautiful black and white. The black and white photography works perfectly with the emotional John Williams score and tough subject matter. For some reason, the images of snowy areas were really beautiful to me, and I can't explain exactly why this minor element added so much to the film for me.Spielberg explicitly shows the brutality of the Nazis, and how awful the Holocaust truly was. In this film, the shaky cam actually works to the film's advantage! It isn't over the top or distracting in any way, and makes the film feel like a kind of gritty documentary at times. It actually adds to the film, rather than ruining it!This film is just a masterpiece on every single level. There is great acting, music, cinematography, and so on...I know why the film is so universally loved. While still being brutal, ""Schindler's List"" is a very touching and powerful piece of cinema about a truly great man. I'd highly recommend the film to anybody who can handle the film's tough subject matter.","
            7/10
            "
"gavin6942","4 November 2014","In Poland during World War II, Oskar Schindler (Liam Neeson) gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.Spielberg, unsure if he was ready to make a film about the Holocaust, tried to pass the project to several other directors before finally deciding to direct the film himself. Indeed, the biggest criticism the film gets is that it came from Spielberg, well known for his sentimentality. Had another director made the same film, it would probably be considered flawless.One can wonder about the casting of Liam Neeson as a Moravian German, when he clearly is not. But with such a strong acting ability, this can be overlooked. The casting of Ben Kingsley was brilliant, even if he is not Jewish, and it is a shame this role is not the one he is best known for. Somehow Ralph Fiennes got a supporting actor nomination, but not Kingsley? The choice to film in black and white makes sense, as Spielberg wanted a ""documentary"" feel. Does the infusion of red take away from this? Some might say so.This film racked up a slew of awards, including several Oscars, and this is well-deserved. Despite its critics, this will no doubt go on to be considered one of the greatest films of all time, and easily the best to address the Holocaust.","
            10/10
            "
"AaronCapenBanner","18 September 2013","Steven Spielberg won a well-deserved Academy Award(as did the film itself) for directing this emotionally shattering, dramatically devastating film about opportunistic businessman Oskar Schindler(Liam Neeson in a superb performance) who goes into business with the Nazis, and Amon Goeth(Ralph Fiennes, unforgettable performance) the death camp commandant who supplies him with imprisoned Jews for his factories. Ben Kingsly plays Itzhak Stern, his secretary who helps Schindler have a moral awakening to the evils of the Nazis, and who later spends his fortune aiding them, eventually shielding them from extermination, saving over 1100 lives.Masterpiece is among the finest films ever made, so deeply moving and wrenchingly does it portray the death camps and what the Jewish people had to endure(aided by the exquisite John Williams score), and Amon Goeth personified evil as he indifferently shot the prisoners, or abused his maid.The ending to the film when Schindler breaks down, and the Jews are liberated is powerful enough for several films, but the Coda at the end is so surprising, yet so fitting, that it remains the most emotionally moving ending ever. A stunning achievement for all concerned, especially Mr. Spielberg.","
            10/10
            "
"futures-1","24 January 2006","""Schindler's List"" (1993): I see this Monument repeatedly. It's brilliant and powerful, from start to finish. YOU should see it first, in it's entirety, if you're contemplating your children being exposed. Spielberg made his own ""parental warning"" introduction, when it aired  unedited - on t.v. (a gutsy and triumphant moment for television). I would WANT my children to see it, as long as we had some preparation first, and PLENTY of discussion time after wards. Of course, this is an emotional and horrific story, scene after scene, full of dark insights at every turn, but it is the spiritual growth of Oskar Schindler  NOT an admirable man when we first meet him  that becomes one of the inspiring forces. Liam Neesom was great in this role, which helped make ""Schindler's List"" one of my Top Five for supreme Character Studies. You will also see a typically subdued Ben Kingsley, and a brilliant, frighteningly evil-yet-torn, Ralph Fiennes. The music is not overwhelming, but present and effective. The camera work and lighting for this black & white work of Art are flawless. The use of a few tiny moments of color (aside from the start and finish), aren't really necessary, and a little overly poetic, but aren't bothersome. During the film, I often want to vomit, or cry, or scream. I'm glad I feel these things. Steven Spielberg never has to prove anything to anyone ever again...even if he makes another ""E.T."" or ""War of the Worlds"".","
            10/10
            "
"lesleyharris30","17 September 2013","Schindler's List is a brilliant movie with a really well developed storyline that takes its time telling a very long story but never fails to be interesting.The films cast is pitch perfect,its without a doubt one of Liam Neeson's most impressive performances,but I think the best performance has to go to Ralph Fiennes,his performance as Amon Goeth was unbelievably inspired and he put a lot of heart in to it.Obviously a lot of credit for making this film so beautiful is Steven Spielberg,easily one of the best directors of all time,he clearly has a huge interest in World War 2 and puts so much heart and effort into every film he makes.If your a fan of war and biography films and just a moviegoer in general,Schindler's List should not be missed.Oskar Schindler (Liam Neeson),a man sent out to exploit Jewish labor,finds himself unexpectedly risking everything to save lives.","
            10/10
            "
"dhruvasomayaji","23 July 2011","It is said ""power corrupts; but absolute power corrupts absolutely"". This movie just gives a glimpse of the possible effects if the power is vested with some insane person with a mindless hatred towards a group of people just because of their birth. I had not judged Hitler to the fullest before seeing this movie even though many were condemning him to be the cruelest dictator the world has ever seen. After seeing it, I am convinced of the fact that he was really so. The fact that 6 million Jews were massacred during the world war-2 just because they were Jews is a shame on the entire humanity.The movie gives an account of the polish Jews during the Second World War and how the protagonist, Oscar Schindler saves 1200 Jews from being gassed. The cinematography is simply brilliant. It gives a sense of timelessness to the movie. Also, not to forget some wonderful performances. All factors make the movie very realistic. No wonder it is one of the best movies in many lists and deservedly won the academy award for the year 1993. Steven Spielberg will be remembered as an iconic director even if all of his other movies are discounted.In the days where negationism of the Nazis' atrocities is getting stronger and the killings are being justified, this movie is a harsh reminiscence of the black era of Europe.","
            10/10
            "
"nunculus","27 October 1999","The critic Terrence Rafferty put it best: SCHINDLER'S LIST has a primal emotional power that hasn't been felt since silent film.
Those who prefer the post-structuralist beard-scratching of Claude Lanzmann's unbearable SHOAH to this movie are denying the potency of great populist art. Like Dickens and Griffith, Spielberg uses melodramatic techniques to make ideas palpable to a mass audience. In America at least, public perception of the Holocaust will be forever changed. You can carp that the audience's experience is synthetic, Disneyish, but is a fictional re-experiencing of these events worse than an abstract and remote noodling over them? Is it worse to represent the Holocaust in fiction than to leave it as a concept--and, as history bears out, a deniable one?As a work of filmmaking, it ranks with the greatest. In LIST, Spielberg arrives at a point--shoulder to shoulder with Scorsese --as the most dexterous and gifted of filmmakers working today. Scene after scene displays an offhand, unplanned-feeling mastery of the medium that staggers the imagination in its power. The cumulative effect--as in the best of Spielberg's earlier work--is of a long and sustained, almost unbearable cry of loss. Intellectuals have come to so despise Steven Spielberg, the mogul of Century City, that they have become blind to Spielberg the craftsman and artist. (Spielberg's smarm while receiving his first Academy Award didn't help this perception.) SCHINDLER'S LIST is the only film I've seen in my adult life where the screen disappeared; I was no longer aware of the construction of the movie and entered into it as spontaneously as a child. Surely Spielberg will never again find material that engages him so profoundly. But this film, far dwarfing its aspiring successor SAVING PRIVATE RYAN, places Spielberg at the first rank of film artists.","
            10/10
            "
"StevePulaski","4 June 2011","For a movie as monumental as Schindler's List, I believe a review should be conducted in a different style. Normally, my reviews consist of multiple paragraphs, summarizing the plot and my thoughts on the film. This time I want to give five reasons why Schindler's List was easily one of the most powerful and breathtaking motion pictures I've ever seen. It goes above and beyond anyone's expectation, and cements itself on the list of greatest films of all time. Here's why.1. Acting. No one could write about Schindler's List and not talk about Liam Neeson's Oscar worthy performance as Oskar Schindler, the business man from Czechoslovakia. He plays it with power and full force, grade A acting. Still shocked his leading performance didn't win him the Oscar in 1994.2. Storyline. Instead of focusing on one of the survivors, or a fictional story for that matter, Spielberg chooses to focus on Oskar Schindler, a rather unsung chapter and character of The Holocaust. Oskar Schindler worked for the Nazis, and is famous for using his great wealth to buy hundreds of Jews to make them work in his factory. It wasn't much, but it prevented death, and they would make bowls for the Nazis. Even though the film goes into a subject, some may not know, the storyline is definitely one of the strongest points.3. The end sequence. I don't want to ruin the final scenes in the film, but let's just say, it's one of the most effective and well done scenes in film history.4. The film's desire to ""show it all."" When Holocaust movies are made, so try to water the film down by not showing the terrible treatment of innocent Jews. This one doesn't. Despite the event being gruesome, tasteless, and ignorant, no movie should subject itself to water down the scenes. Unless it's PG-13, and I doubt many Holocaust movies are. Schindler's List isn't all about the gas chambers and things most of us already know. We witness two of the worst things possible; (1) innocent people taken out to the yard and being shot in the head with absolutely no feeling on the guard's part and (2) we see the heart-wrenching scenes of peoples belonging getting tossed off balconies like garbage. That part I almost couldn't bear to watch.5. The complete carelessness for human life. Face it, the Jews and many other races were dehumanized come time of The Holocaust. Life didn't matter to anybody. You could tell a Nazi officer that you just killed sixty thousand Jews in one day and they wouldn't flinch, yell, smile, or object. They would say ""Good work."" They wouldn't take into consideration you just killed sixty thousand mothers, father, brothers, sisters, grandparents, aunts, uncles, nephews, nieces, and worst of all, children of both sexes. One scene in the film, right before a woman is shot in the head, the camera zooms in on her to show her frightened reactions, her pale face, and her clearly nervous behavior. Spielberg most likely did that to remind viewers that the victims in this movie were people and they were innocent people with their own feelings in life. Dehumanization lived in The Holocaust.Schindler's List currently ranks number nine on the American Film Institute's (AFI) list of one hundred greatest American films ever made. I am a firm believer that if this wasn't in Spielberg's hands, it wouldn't touch that list. Thankfully, we get one down to Earth and very vibrant Holocaust movies that manages to accomplish what it should. Just an all around amazing film.Starring: Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagall, and Embeth Davidtz. Directed by: Steven Spielberg.","
            10/10
            "
