"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"nirradi","5 August 2010","This tried to be another matrix - but a) there was already one matrix b) as silly as the matrix is, this is much sillier c) the matrix had some personality, this move has no feel whatsoeverBest example of the lameness would be the ""introduction scene"" where Dicaprio's character (totally forgettable) shows the young architect the dream world. This scene was totally forgettable compared to the epic action scene between Morpheous and Neo (""Stop trying to hit me and hit me"")Also - there is hardly any build up - it goes from 2 layers of dreams to 6, whats the build up? more layers of dreams? Ridiculous.","
            7/10
            "
"maloned","29 March 2011","Inception is the first movie nominated for Best Picture that I hated on. It's not all that.My biggest problem was that they couldn't get me to care about the relationship between Leonardo DiCaprio, his wife and his child, which was suppose to be Dom Cobb(DiCaprio character) biggest motivation. I could care less for any of the characters, I wasn't emotionally invested at all.This isn't the first time Christopher Nolan tried to take Film Art concepts and commercialize it. This is an attempt at making a surrealism commercial. The problem with trying to make a surreal movie for the general public is that you have to make it understandable to the masses. The dreams in the movie was too orderly. Surrealist films like, Un Chien Andalou, are chaotic like dreams.Big visuals and action sequences aren't enough anymore, if you can't get me care about what drives the story, you're going to lose me.","
            1/10
            "
"pbayle3","2 August 2010","I have rarely hated a movie more while I was watching it than this one, especially because I expected it to be very good to great. Despite an abundance of arresting visuals and and some good performances (especially by Madeline Cotillard), which save it from a really low rating, it is a bad movie in many ways. It is unbearably talky, overcomplicated, pretentious and boring. The last hour cycles the same four scenes over and over, and the only sign the movie is moving toward resolution is that the van the dreaming characters are riding in falls five feet closer to the river at each cycle. By then I was drifting in and out of consciousness like the characters. The film score pounds at you with incessant Teutonic heaviness. The main character is so thinly characterized that you have little reason to root for him. I like Leo much better when he plays a character in reality and stays out of dreams.","
            4/10
            "
"Ryan_V","25 July 2010","Terrible film. There are way better iterations of dream films than this. Mulholland Dr. by David Lynch is one of them.Like some others have posted around the web, it was too long, and too confusing. Not that there was any depth or cleverness to the film. Too much repetition. They kept 'trying' to explain everything over and over again. It was just a stream of Hollywood trash. Didn't really seem like any of the subjects were dreaming at all. Just explosions and dumb dialogue, with shallow characters and a convoluted storyline.SPOILER ALERT...The film is a film about a man, Leonardo... an Architect, who falls asleep on a plane in first class. It's a long flight to LA, so the movie shows what he is dreaming about during that time that he is asleep on that flight. The only real part of the film is when he wakes up at the end in the plane. He looks around, sees a cabin full of people in first class, then gets off the plane, and goes home with Michael Caine, either his father, grandfather, or caretaker for his two children.The people in first class were in his dream because he saw them in the cabin before he fell asleep. They then each took on a part in his dreaming, but none of them have any connection to his real life. And no, he is not a thief. He is not hired by some black corporation to extract information from people through dreaming. There is nothing of the sort. The movie is just a dream.Supporting evidence:1. First, the movie is just shallow trash. Horrible illustration of a dream film just down to its core. It's so bad that it is obvious how hard they tried to make it look like a dream.2. Reference to Architects... a dream architect is simply what Leonardo is in real life: an Architect.3. Projection... they must have said projection 100 times. It's obvious that the movie is telling you that Leonardo is just projecting his own subconscious onto the others in his dream. This is the only part of the movie that is decent academically. The fact that the filmmakers understand what psychological projection is. But also, the fact that they repeated the concept of projection so many times it just lost its value. Anyway, Leonardo projects his wants, fears, and desires, in a convoluted way, onto the other subjects. For example, ""Fischer"" takes on his own self in relation to his father. Also, the girl who keeps telling him to move on is another projection of his own mind telling himself to move on from his wife's death...The movie progresses and gets ever more deeper into Leonardo's subconscious, where the root of his anxiety resides. He finally discovers that it is OK for him to be his own man, to be an Architect, and not try to live up to what his father was. So we have a set of problem(s) that reveal themselves ever so slightly as the dream progresses, in the form of Leonardo projecting his fears, etc. onto other subjects, until he goes so deep as to arrive at a place where he has a feeling it is really about him. Like a sort of solution. But like anything, the problems need to be apparent before a solution can be revealed. Dreaming is like this. Your mind weaves together a series of experiences, and projections, and if you understand them enough, you'll know what the problems really are, and you can then begin working on a solution in real life...He then wakes up. Reality is there. It was a cathartic release.4. The dream sharing... there is no literal dream sharing, getting into the minds of others and extracting their thoughts. This is a metaphor... the movie is telling us that there are a group of people in a small area (cabin of a plane) who are all dreaming... and they may have a bit of a spiritual connection to each other... so one person feeling anxious, another may 'feel' this while dreaming and some sort of shared experience results. It's a bit of a play on the idea that people can dream together and sort of experience similar or even the same things. But that's pseudo-science and mostly fiction.5. Recurring nightmare about his wife. Obviously this is another clear marker that it is just a dream. His recurring nightmare about his wife. Looks like she killed herself, perhaps jumped out of a hotel room window because Leonardo didn't show up for their anniversary. Perhaps he was not a good husband and wasn't around enough... he then blamed himself. The girl in the film kept telling him to move on... So Leonardo's major life issues were revealed in a convoluted way within a long dream. Like any human being, those issues are complex. The ending showed how he seemed relieved when he got home to see his kids. It looks like it was a very important dream because it pushed him over a threshold and helped him to realize a set of things to make his life better.Also, can we please stop with all the discussion about the tenability of the things seen in the film? Most of it won't make much sense: it was just a dream. Therefore, defying gravity, ending up in different stages of life so quickly, etc.... it all makes sense when understood from the perspective that: it. was. just. a. dream. Now, after such a lengthy review and explanation, you might be wondering why I only gave it 1 star. I'll end how I started: it's Hollywood trash. Too basic. Too stupid. Too obvious. And to someone how dreams every night, and the fact that there are way better films about dreaming out there, there is nothing to see here...","
            4/10
            "
"AlmaCuerpocaliente","12 September 2010","I had heard this movie was mind bending. It is always a risk to watch something that has been hyped up to be an intellectual masterpiece....because generally nothing will live up to your expectations.As others have stated, the ending was predictable, and several plot and dialogue elements seemed too contrived and banal. But for all that, it was a creative and entertaining thriller.Personally, I thought Blade Runner was more thought provoking and Memento more innovative.Maybe the problem is that I have seen so many of the movies from which this film seems to draw inspiration that Inception did not strike me as terribly original or thought provoking.Anyway, it was entertaining. Definitely worth a watch.","
            4/10
            "
"ItsRobinTV","9 November 2022","I've watched this movie because it has a great rating and because I love Christopher Nolan and in my opinion it totally deserves this great rating...it could maybe even be a little bit better...There are tones of great stuff in this movie like the concept of dreaming which the whole movie is about and this is one of the greatest concepts I've ever witnessed. It just makes soo much fun watching these Characters do their thing...On top of that the movie has such a great soundtrack. Hans Zimmer has once again topped himself. The actors also do their best to make the emotional scenes hit hard and they've done their Job really really well...This movie is one of the greatest of all time in my opinion and you should probably watch it if haven't already.","
            7/10
            "
"parolina","27 July 2010","Philosophically it was absurd. Here were the main points I gathered from it: Faith and doubt are discussed, but the conclusion is that having faith doesn't matter because you can't know what's real anyways. What did the Japanese businessman's non-faith avail him or di Caprio's character's faith avail him? They both ended up having the same destiny, no? So, freewill is an illusion, too. Skepticism is the only valid approach to life. Existentialism is true; we really do make life to be whatever we want it to be. Top remains spinning at end, or does it eventually topple? Was it dream or reality? Who knows? Does it matter? No, existentialism says we can define our own reality to our liking. Relativism of truth: i.e., truth is whatever you make it up to be. Subjectivism / idealism / Cartesianism / Kantianism, i.e., ideas are all that are real. If the senses are to be 100% distrusted for determining what is real, we might all be as insane (possessed) as the Dark Knight's Joker. Objective reality, for all practical purposes, does not exist. Every subject just makes up his or her own reality. This leads to solipsism and ultimately a suicidal nihilism. Murder can be justified as long as the person you are killing is someone's ""projection."" Di Caprio's character snipes men in the snow scene to the architect girl's surprise; he justifies this by saying they are just another man's ""projection."" Magic potions (i.e., potent drugs) are the solution to anyone's problems.Christopher Nolan should brush-up on some real, Aristotelean-Thomistic philosophy, but then maybe the movie would not have fooled the audience into thinking it is profound instead of absurd. There were good parts—the importance of fatherhood and family, for example—but they were overshadowed by ambiguity for the sake of ambiguity.Also, artistically, it could've done without most of the car-chase and shooting scenes and confronted more head-on the philosophical issue it was raising, i.e., ""What is real? What is being, existence? Etc,"" rather than hiding its ignorance in a silly plot scheme involving ""kicks,"" ""inception,"" and other Freudian, postmodern rubbish. If it were 1 hour shorter, it would have still been the same: absurdity at its best.","
            6/10
            "
"Theo Robertson","4 April 2015","Somewhat belatedly I reviewed INCEPTION . The reason for the delay is because I think Nolan is the most overrated director working today . I'm not saying he's a bad director just an overrated one whose films seem to rocket high up in to the IMBDb top 250 list . He is a good ideas man but like Michael Crichton for over 20 years the premise of his films aren't fully developed and his ideas often owe more to other people . The idea of a film taking place in reverse is as old as cinema itself believe it or not . INTERSTELLAR owes much to 2001 and an apocalyptic novel by John Christopher written in 1956 and with INCEPTION .... oh dear INCEPTION On a visual level INCEPTION is very impressive . We've all seen those nifty trailers with characters standing around in the middle of collapsing landscapes . This isn't really indicative of how the film plays out . Instead we have pretty boy character A meeting character B Character A : "" You know how when you have a dream blah blah blah ?"" Character B: ""Yes"" Character A: ""Blah blah blah"" and by the time pretty boy has explained the plot mechanics and exposition to character XYZ I felt like someone should be waking me up . Not only that but some of us are old enough to remember other - and dare I state better ? - virtual reality movies . At the end of the day INCEPTION reminds me of one of Steven Moffat's timey wimey twist turney tales from DOCTOR WHO that is trying to be too clever and at the same time ends up becoming a mess and the reaction of ""Oh my gosh what a very clever original idea"" from IMDb commentators leaves me perplexed","
            4/10
            "
"saintorr","8 August 2010","I am fascinated by the range of opinions people have about this film and I am astonished that people have rated it highly. Some people have even suggested this is one of the top 5 films of all time. Bizarre.What Inception really reminded me of was the Emporer's New Clothes. If enough people say something is great a lot of others are likely to be swept along by the idea, frightened to go against popular opinion. Well I'm glad that a lot of people have been honest enough to say that this film is not half as good as the marketing department would have us believe.The latest I heard from the pluggers was the film has to be seen more than once to appreciate it. Ha! Good try guys but I can't imagine anyone being prepared to give this another try.The script made no sense and the characters were unbelievable. Worst of all, I felt no attachment for any of the characters and did not care what happened to them.In my opinion, this is a meaningless, uninspired waste of time. Unoriginal idea, weak script, insipid acting, plot and logic holes galore do not add up to a blockbuster. The film gets 4 marks for the impressive CGI but loses 2 of those for the derivative James Bond sequence.The lady to my left spent the last two hours sound asleep. I was very jealous of her.","
            7/10
            "
"mnoraznan","31 October 2010","UNDERWHELMING, LITERAL AND PRETENTIOUS.. These 3 words pretty much summed up the whole of Inception. Why populate the dream world with the same landscape and tone as the real world? Why the dreamers and their subconscious armed with real-world accessories and firearms? Why must the travel initiated with the actor's pretend sleep? Why does the levels are differentiated with only different decor? (Except the LIMBO realm) WHERE IS THE IMAGINATION? Nolan has the perfect opportunity to execute his wildest imaginations and he messed it up and served us mediocrity. Apparently, he only has the most literal interpretation of dreams. No quirky visual manifestation (mirror-world? top-down switched?), no mystical representation of the subconscious (shadows, shades, animals etc), No difference between dream levels (tones-darker?grayer?more grotesque?), No symbolic representative of weapons ( energy? aura's? light? dark? ). AND OF COURSE, the travel method!NOLAN could've presented a more sophisticated facade. Maybe a dream room with vivid machines powered with mysterious matter. Or for mobility, more visible contraptions for head, neck or body. Then, the transition can be cued with portals, or one's self entering the target's body or....to be more fantastical; the reality bleeds or tears itself into an underworld which is the dream.INSTEAD, what we've got is inferior chase and action set pieces. Save for the gimmicks of collapsing the landscape onto itself, making pathways, the movie's rather bland. It also features too many characters - the forgers, architects, point man, sedative-man, corporate-sponsor man.......you get it. IT SHOULD be anchored by one solid protagonist that's let say have a latent talent for some form of ability (dream-walker but is named with Latin words), his target and the source of his internal conflicts (family, lover, friend).This movie fools layman into thinking that they're smart.IT is basically an inferior imitation of Michael Bay's summer blockbuster disguised as a thinking man's movie. IT'S ABOUT CORPORATE ESPIONAGE - Tell people that and it would be 100% true. CERTAINLY NOT travel between dream worlds....","
            2/10
            "
"bruce2-1","28 September 2011","This film has everything that you would want for in a film this complex and mind bending... everything except an ending that makes sense of it all! After spending over 2 hours falling through levels, and bending my mind around levels within levels withing levels, and still not knowing what the hell any of this is about, i simply concluded that the film was one big piece of slightly boring eye candy that made, and was supposed to make, absolutely no sense what so ever! And as a giant piece of eye fluff it does pretty well... but it could have been so much more! You might ask what more? but to be honest i can really say... and really it doesn't matter any way - because it's not my film! I am so tired of telling other people how to fix their films... after they are already in the can! Figure it out yourself!","
            7/10
            "
"shorvath55","8 December 2010","When a liquid is poured into a container, the liquid assumes the container's shape is a well known law of Phsyics. The underlying theme of this movie is Energy production. This story uses one's stages of dream states in individuals. Now comes Inception with its notion that it can change the liquid poured into the container, a chosen human target, thus altering that man's dreams and his consciousness for a desired outcome; A Dream within a Dream at deeper levels and stages of the human mind's dream states. This sums up the production of this nonsense spectacular special effects production, onward with baloney gibberish dialogs! It's ending is as pathetic as anyone could hope for! I felt disappointed with this movie, despite of the enormous efforts that were put into it by this production's Special Effects Unit who had copied and duplicated their special effects from ""Men in Black"" and from ""The Matrix."" All in all, this Sci-Fi story is an over publicized ESPIONAGE NONSENSE! I MEAN AN UTTER AND TOTAL NONSENSE!!","
            1/10
            "
"alexx668","23 January 2011","""What's the most resilient parasite? An idea. A single idea from the human mind can build cities. An idea can transform the world and rewrite all the rules. Which is why I have to steal it."" That is the motto of ""Inception"". It is a very intriguing idea in itself, but one which the film only goes superficially to explore. To cover for this superficiality, the plot is given a superficially complex guise, but actually it's pretty straightforward.Leonardo DiCaprio and his team invade people's dreams to steal information from their subconscious. However, their new mission in ""Inception"" is not to steal information, bur rather to ""plant"" it, therefore causing the inception of a new idea in the target's subconscious. To do this, they form dreams within dreams (which in the film actually work as three separate dreams rather than actual dreams within dreams), therefore accessing a more vulnerable form of the target's subconscious.For some reason (which the film doesn't adequately explain) within the dream there is a symbol of the subconscious motive (say, a safe) whereas you can find the desired information, or whereas you can plant the desired information. But there's a catch. If for some reason you ""die"" in a dream within a dream, you remain in subconscious limbo (which again is not adequately explained) which nevertheless can resemble a form of reality in itself.Amidst all that, Christopher Nolan makes an action film, with car chases, gunshots etc etc.Here is the thing with Nolan. As a director he only offers intrigue. He approaches an ambitious idea, touches the surface of it, but then hesitates to proceed any further, and reverts to the action film prototype. Furthermore, he has done it so many times already, that even the action segments look pompous and clichéd (too much reliance on editing and warping of real time).This is a confused film, which tries to hide it's inadequacies in a needlessly confusing plot.Once again with a Nolan film, ambiguity prevails. When DiCaprio and his wife are stuck in subconscious limbo, the wife ""locks"" the idea of doubting an objective reality, and throws away the key. DiCaprio invades her subconscious and replants the idea, thus when they re-enter real life the idea remains. But the idea was there in the first place, wasn't it? The sub-plot with Robert Fischer is stated in such a way so that it impresses with it's artificial ""complexity"" (in the first ""layer"" of dream, DiCaprio's team plant seeds of doubt; in the second layer of dream they direct Fischer into facing this doubt; and in the third layer of dream he faces it, duh), but it is suggested that the seeds of Fischer's discomfort were already rooted in real life, with DiCaprio's team merely fast-forwarding them (hence ambiguity again). The icing on the cake is we never learn whether DiCaprio has returned to real life or not (ambiguity).What a mess. The only thing this multiple dream architecture serves is that it spices up what is essentially a simple plot: that somebody enters someone's dream in order to plant an idea. That's all there is to it.As it is, ambiguity characterizes Christopher Nolan very nicely, as he seems eternally torn between the commercial action film and.. something else (without that ""something else"" ever taking shape). Nolan must stop hinting at a grander scope and actually embrace it.","
            1/10
            "
"amazon-41","5 November 2010","If you like action movies and are short of gray matter, you'll love this one. But if you have a brain, or even half of one, you'll want your money back.This dreadful piece of trash is the biggest wast of money, both mine and the producers', that I believe I've ever seen. Intellectually incoherent, VERY bad acting, mediocre special effects. needlessly convoluted plot and worst of all, completely pointless. All the actors are talented (except Marion Cotillard, who couldn't act her way out of a paper bag, in English anyway), but they were all just phoning it in.All the positive reviews, of which there are—unfortunately—many, never mention how great the ""Story""or ""plot"" is. The mental midgets who like it rave and rave and rave about the special effects. Well, my dear thinking, tasteful friends, that should tell you something. Do not go see this movie unless you are escaping open-air radiation.","
            3/10
            "
"dick-sanders","2 August 2010","This is a tedious and boring movie that begs you to NOT suspend your disbelief and, instead, to wad up your popcorn bag and throw it at the screen. Okay, I exaggerate a little. But... Read the insightful reviews dated 19 July: You Don't Get It. And 20 July: Boring, Too Long, Awful Dialogue. And 21 July: Not Bad But Definitely Not Genius. And 29 July: Dumb, Dumb, Dumb. And finally, for a little fun, 23 July: Blah. Rather than rehash the insights of those helpful reviews, I'll try to add something useful...Inside of 30 minutes I was squirming in my seat, tapping my fingers, and checking my watch. Why? No character development. No sense that a good story had been started. And thus no engagement. As time wore on I found I really didn't care about any of the characters, or their plights, or what they were trying to accomplish, other than thinking Ellen Page was kind of cute.In an EW interview, Nolan says about his film, Memento, that he was ""trying to transcend the tyranny of linear narrative."" Really? A tyranny? We live in a linear narrative, Chris, but now that I know you feel that way about life, I'll remember not to pay to see your films. In the same interview, Nolan says that he was worried that his audience wouldn't be able to follow his brain-bending movie because of the complex dream-within-a-dream plot... until he lit upon (drum roll) the ""heist-flick model,"" in which the hero-thieves explain their scheme. Yes, Chris, but that's not a very good model. And what's more, it only works if the ""explaining is minimal"" and the director is skilled enough to show and reveal more. It's a moving picture, remember? Yes, the action here is pretty cool, better than the Dark Knight. The camera and stunt work are very good. The music is the same gloomy heavy-handed kind used in Dark Knight (same composer, Hans Zimmer). But the characters are essentially two-dimensional because everything is secondary to the plot, which in spite of its complexity you can understand well enough because it's all explained to you, endlessly. Even Dicaprio wasn't happy with his character and worked with Nolan for two months ""adding layers"" for more emotional depth (see the Rolling Stone interview). But apparently the complexity and ridiculousness of the plot buried that, or Nolan just didn't know how to deliver it (come to think of it, this may be a problem with all of his films). Plot over character. Cool factor over emotion. You think of the great work DiCaprio did in The Aviator. And the brilliant work by Gordon-Levitt in The 500 Days of Summer. I wasn't much of a fan of Juno, but Ellen Page ""made"" that movie. And of course Michael Caine has made many great movies, including the recent Harry Brown. Also, Ken Watanabe in The Last Samurai. And finally, let's not forget Marion Cotillard's stunning Oscar-winning performance in La Vie En Rose. But they're all struggling mightily here with Nolan's tedious script, and their immense talent is wasted.But of course, I'm all wrong. The movie is a huge hit. It's sure to rack up $500 million or more in worldwide box office sales. Whew! That's good news. Because then Nolan can go on ""transcending the tyranny.""","
            1/10
            "
"CaseyFlynn","25 July 2010","I am astonished by the reviews posted. My only explanation is that this deadly dull movie put everyone else to sleep and they thought they saw a better movie. The performances were very lackluster and the actors all (except for Tom Hardy) looked like they were performing in their sleep.There was no reason for any of the characters to be involved in this plan from a personal motivation reason, and their behaviours were completely arbitrary. Did they get paid for their time or was there some other reason to what they were doing in this scheme with the main character? I felt no connection or empathy for the main character or his motivation. There was no sense of unreality or mystery one would expect in a dream. The action sequences were dull and seemed to be just shooting people because there was a perceived need to have some gun fire. I struggled to stay in the theatre and see it through let alone stay awake.","
            4/10
            "
"zadok-332-444684","9 January 2014","This is a nice action-flick. Entertaining and well made. Now it is supposed to be about dreams. This should be a treat for all those of us who treasure Kafka or H.P. Lovecraft, right? Ever had a lucid dream? Now this will be awesome! ... Or perhaps not. What is presented here is no more a dream than James Bond so to speak. It's not actually surreal. The whole ""diving into a dream"" thing comes down to a couple of ""rules"" to follow plus some FX. The FX are well done actually. That alone would probably alleviate this film beyond the likes of ""The Day after Tomorrow"" or ""2012"" - it's everything else that ruins it. In any case Dream is just fantasy here. Any film delivers that much. It's just cheesy to have this scenario ""in a persons dream"". Ultimately the whole dream thing is just a facade to have the plot jump from here to there without actually creating a meaningful connection. At least this concept allows the film to have everything at once and offer even more than zapping through the best channels on prime time.","
            3/10
            "
"PWNYCNY","16 July 2010","The problem with this movie is that the plot is too convoluted, thus diverting attention away from the movie's basic premise, that of how the brain functions during sleep. This is a fascinating, esoteric subject but like all fascinating subjects, when Hollywood gets a hold of it, look out! You may be in for a ride, to a place we know not where. A story works best when it has a beginning, a middle and and end. When you tamper with that structure, such as by starting a movie with a flashback, you're inviting confusion and frankly, who wants to go to the movies to be confused. Stories should be told straightforwardly, but that is not the case with this movie. Is Mr. DiCaprio in a dream or not? After a while, it becomes a moot point as the movie just keeps rambling on and on to its inevitable conclusion. Nevertheless, the movie does explore some interesting subjects such as idea formation, mind manipulation, the subconscious and mental activity during sleep. Where the movie stalls is in plausibility and structure. Yet, despite these drawbacks, the movie is worth watching because of Leonardo DiCaprio who once again gives an excellent performance as a stalwart yet troubled mind prober. He carries the movie which alone makes it watchable. Once again Hollywood has taken a perfectly good idea for a movie and has watered it down. Brainwashing is a fascinating subject. It is a key element in The Manchurian Candidate. How do we know that our ideas are actually ours and not planted into our heads? That is the underlying theme of this movie. The problem is, the story itself is so muddled and confusing that at times it becomes a distraction. Leonardi DiCaprio is excellent as a mind prober with emotional issues which get in the way of doing his job. The premise of the story is interesting , especially as it relates to questions of consciousness and unconsciousness and the formulation of ideas during sleep. But then the movie loses focus as the DiCaprio character gets more and more hung up on his emotional problems, thus diverting attention away from the movie's original premise. However, this is a good movie and is worth watching but with this disclaimer: it may put you to sleep.","
            1/10
            "
"rjw930","21 July 2010","Inception is one of those movies that ""engaged"" film-goers will mistake for genius. Let me explain my theory on people and movies. There are three types of movie-watchers: passive, engaged, and intelligently engaged. Passive people will watch Die Another Day and like it just as much as the Bourne Identity. They don't go to the movies to think, they go to be entertained by cool effects and witty one-liners. Engaged people think they know what they're talking about, and generally love movies that are edgy in plot and execution but conventional enough to understand, like Fight Club and the subject of this review. They believe themselves to be refined in cinema, but, in reality, just don't quite have the intellect, cinematically speaking, to pull it off. Intelligently engaged people will appreciate the complexity of Inception, but also recognize it's a little sloppy, self-serious, over drawn, and empty. They recognize its audacity, but don't pretend like it is Kubrick or Paul Thomas Anderson. Suffice it to say, most people who fall into the engaged category will try and pretend that Inception is a 'masterpiece' and that they know everything about movies. They don't. Inception is clever, but it doesn't rank anything above respectable.The premise is ingenious, and Inception is able to live off its sheer mind-bendiness for the first 45 minutes. Leo is a specialist at entering people's minds through their dreams and extracting, or in this case, planting information. The dream world Nolan creates is so exciting and unpredictable that the audience, me included, couldn't care less about the actual story line. Unfortunately, when the magic wears off and the extravagantly overlong climax starts (almost at the midway point), things fall apart.The first problem is the eventual goal of the whole operation is seriously anti-climactic. As far as I could tell, they're trying to break up some obscure monopolistic multi-national company for a rich CEO, who in turn will give them large sums of money and Leo a way back to his kids. Sound under-developed? It is. Nolan never really fleshes it out. He is too busy creating spectacularly slick effects to get caught up in silly things like crucial plot points.When Inception hits its final profligate culmination (the climax inside the climax), I couldn't help but notice how empty it all was. Nolan makes the mistake of thinking multiple things happening at once equals suspense. In an effort to ratchet up the intensity, Nolan piles on at least 5 simultaneous plot-lines that climax at the same time. All this serves to do is suffocate the little suspense that had been built up. There is literally a fifteen minute stretch where Hans Zimmer's deafening score blares and Nolan annoyingly flips through the parallel actions like an ADD-afflicted friend who can't decide what channel to watch. It's mind- numbing, not to mention confusing as hell. One of these little subplots is particularly ridiculous and consists of a guy running around a snowbound bunker shooting people for the whole 15 minutes. Cutting-edge techno thriller? At this point, I was thinking more along the lines of a Roger Moore Bond flick.For all its structural faults, the single most damning aspect of Inception is its complete lack of heart or emotion. The one remotely human thread in the film deals with Leo and his mysterious dead wife. This thread is drawn out to excess and becomes more and more incomprehensible as the movie progresses. Inception seems to delight in keeping the audience in the dark regarding if Leo's wife is real or just a projection of his subconscious. Inception thinks it's awfully clever, but it's hard to feel emotion towards characters that you're not even sure exist. Near the end, I found the dialog between the unhappy couple completely devoid of meaning, made worse by Nolan attempting to give it resonance through close ups of people crying and a climaxing score. Despite the fact that the majority of this review deals with Inception's shortcomings, I actually like the movie as a whole. For all of its faults, I was grudgingly won over through Inception's pure style and visceral power. Nolan occasionally strikes brilliance, especially in an early scene where a dream explodes around Ellen and Leo in slow-motion virtuosity. This movie is not the genius many will claim, but it's not so bad either. Give it a shot, just don't expect to dream about it afterwards.","
            3/10
            "
"youthandyoungmanhood","2 July 2018","I am really baffled by all the positive reviews for this film. This film was one of the hardest watches I have had in the cinema. I'm very patient with films but this one gave me a sore head. The script was a mess and worst of all it was very boring!","
            6/10
            "
"syre-24208","5 May 2023","The acting performances are top-notch, with Leonardo DiCaprio leading the cast as the troubled protagonist, The supporting cast, including Joseph Gordon-Levitt, Elliot Page, and Tom Hardy, also shine in their respective roles.The film's most impressive aspect is its intricate plot, which weaves together multiple layers of reality and dreams. Nolan's direction is masterful in keeping the audience engaged throughout the film's 2-hour-28-minute runtime. The special effects are also noteworthy, with the dreamscapes being brought to life in stunning detail.However, Inception is not without its flaws. The exposition-heavy dialogue and complex storyline can be overwhelming for some viewers, leading to confusion and frustration. Additionally, some of the action sequences can feel overly choreographed and lack emotional weight.Overall, Inception is a well-crafted and engaging film that is sure to captivate fans of science-fiction and action thrillers. While it may not be a perfect film, its impressive visuals, strong performances, and intricate plot make it a worthwhile watch for anyone looking for an immersive and thought-provoking cinematic experience.","
            1/10
            "
"seabrapalma","24 August 2010","I will try not to repeat some of what others have so brilliantly written in some reviews. I just add this in order to contradict the hype that has allowed this movie to be ranked so high in IMDb. The same has been happening with other movies, and that is a shame for IMDb, which is becoming unreliable.I want to stress the fact that the only complexity in this movie is trying to figure out how you can invest so much money in a script that continuously makes a fool of the average critic intelligent viewer! The story is not complex. It is deliberately confusing in order to conceal its stupidity. Nothing that really matters is explained in the movie.And there's so many embarrassing clichés (the recruiting of the team, the episode in Mombassa, the assault of the ice fortress, many of the action sequences)... the average viewer must be disappointed!And the dreams - which serve as the scenario to most of the movie - are populated by the utmost lack of imagination.Finally, there's the score, louder and louder, building a suspense that is never there, for everything is a dream, and we do not quite catch what there is exactly that can go wrong...Well, all in all, the movie is an insult to the average intelligent viewer and, having been directed by Christopher Nolan, an ultimate disappointment.","
            7/10
            "
"eatpajdittsvin","31 January 2011","Inception is an interesting movie without a doubt (refer to one of the countless other reviews for why that is). What I am going to focus on is why I think it's not a 9/10 which is what the IMDb voters on average have given it. I will also make the presumption you have seen the movie, as it's not productive to repeat the plot. The second reason is because a fair amount of time has gone since I saw the movie (twice), and although that means I've had lots of time to think it through, I don't remember all the details.First, let me state the most immediate reason to why I didn't like the movie that much: The second half of the movie is a long string of bog standard action sequences. Yes, it's trying to be tense, but it doesn't manage to surprise me one bit - the ending is nearly completely predictable. Throughout, I care about only a few of the characters, and about none of the endless imaginary minions they are facing. If this fairly large flaw had been absent, the movie would at least have been a 9/10 for me.Now for the more subtle problems: I feel that not enough was done to emphasize that the mission takes place in a dream world. Most of the time, the movie's ""dream"" world is indistinguishable to the real world. This similarity is intended (it is argued that the dreamer otherwise would become suspicious and wake up, or reject inception). Unfortunately, it means there are few chances to surprise us... That's where we return to ""bog standard action sequences"": Sure there are a few cool twists that illustrate the characters are in a dream, like the city being turned upside down; but these devices are for the most part absent once the inception mission starts, and thus have minor impact in total.Obviously, this movie defies all physical laws, which would be okay if there is an alternative set of rules to cover for reality. It doesn't have such a coherent rule set however; instead, it is mostly reminiscent of movies where anything convenient is made up for whatever is supposed to be happening on screen. The bad guys perform wildly differently depending on whether the protagonists are supposed to be able to escape or not, rules for various dream levels diverge too much, and so on. In short, the script fails to lend itself credibility - one cannot simply say ""it's a dream, we don't have to care about plausibility"".Aside from more than a few inconsistencies and 'too implausible to be believable'-facts, is is noticeable the background story/universe is mostly invented from scratch for this film. Perhaps it would have benefited Inception if a clearer connection to some existing religious or other fantasy theme had been made. We can only speculate for now, but I do hope someone decides to make another movie with the ""entering dreams of others"" theme with stronger ties to some existing mythology.All in all, these complaints are pretty minor (except for the aforementioned way Inception attempts too much to be an action/thriller movie towards the latter parts). I'm giving it 7/10, since it made me stare at my watch several times to determine when I would no longer have to endure more clinical action sequences without substance.","
            2/10
            "
"lhnrlmitz","17 December 2010","dream in a dream in a dream = existenz planting an idea = what do you mean planting an idea is original . i can list bigger ideas other movies plant . THE MATRIX 1999 = planting the idea into everyone making them believe they are in reality . TOTAL RECALL 1990 = a false 2 week vacation memory has been planted in ARNOLD. and for you guys that says dreams and virtual reality is different. wrong . what is presented in inception is a dream that looks like reality . a place that is constructed for the subject to feel real. if you wanna see a dream then watch paprika or the holy mountain . a ""dream that is constructed to feel real"" and a ""virtual reality"" IS basically the SAME . so what is new in inception ? NOTHING . just some cool looking characters does not make a film good .","
            7/10
            "
