"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Lukec1229","14 December 2015","This film was a wild one. Definitely blew my earlier expectations of it out of the water. The way in which it is told is brilliant, with non-linear, seemingly random, disjointed plot lines, that all come together and manage to tell a story of their own. It's an extremely violent, drug filled, dirty, gritty, crazy film about crime, but it's also full of great, witty, and intelligent dialogue and it's full of minute things and details you may not pick up on at first. It was an entertaining and darkly humorous film, but it's also an intelligent and revolutionary one that broke new ground, that I'd definitely recommend watching it at least once.","
            2/10
            "
"bellino-angelo2014","16 February 2020","PULP FICTION has a reputation of being one of the best movies of all time. It's #8 on IMDB's top 250, it has a score of 8,9 and it has tons of positive reviews. After seeing it nearly a month ago I told myself ''I was right!''The acting is excellent by everyone. John Travolta and Samuel L. Jackson are the highlights in the cast and this movie helped their careers a lot. Bruce Willis gives one of his most memorable performances ever as a former boxer that ends to go out of town with his girlfriend after saving his former boss (Ving Rhames) in a holdup. Uma Thurman shines as the boss' wife and in supporting roles Harvey Keitel, Christopher Walken, Eric Stoltz, Rosanna Arquette and Tim Roth are very good and entertaining to watch. Quentin Tarantino's direction is top-notch and the cinematography is slick and stylish. The soundtrack is great and memorable. The only complaint I have is that at times there are some violent moments, but since it's the only problem I cut it here.Since there are more than 2,800 reviews for this movie already I won't try to give a deep analisys or discussing the plot. Just watch it and enjoy.","
            10/10
            "
"htethtetsuhlaing","6 November 2020","Can't help but love it!🖤 bcoz it's good cool brilliant? I watched it over agian and again.","
            9/10
            "
"jefadlm-1","2 January 2021","I submit this film is actually ( albeit crime ) actually a redefined renewed genre ! As in R D this narrative takes risks in its
style of of story telling which is virtually a Tarantino invention ! yes it is true of course, every director has his or her unique
style of moulding and honing their story , Tarantino aims his tails in a unique mix of his own well thought out concoctions .
I cannot think of any examples , but anyone who loves cinema will have seen some films that failed in their attempts to
copy Tarantino. Therefore, that statement , it seems to me , is clearly indicative that this director has always triumphed
over all attempts to either go one better than him or out fox Tarantino in the hope of overpowering his style of sculpting .
That is how uniquely brilliant Tarantino is, similar to Gaugin or Michael Angelo he is a true artist in his creations
As has already been said, to try and get some level of comprehension of this film , it needs to be seen a number of times.
The same appreciation and more clarity of understanding is precisely the reason we continue to learn more and acquire
more depth of real academic learning every time we return to the National Gallery in London or the equivalent American ,
Italian or French art galleries . Every viewing of the Mona Lisa we see something previously overlooked, or did not previously
fully understand ! The first page of training for a successful film director comes from his or her hours and hours of intimate study
of form, substance, and colour , of photography also. Kubrick began his career as a monochrome photo journalist , thereby learning
about framing and all the artistry that follows that ! Tarantino i suggest either had a natural eye and sensibility of form, or ( possibly and )
studied from a very early age, as much as he was able with regard to form, framing and colour hues ? And only at a slightly later time in his younger days started writing story lines and ideas ?","
            9/10
            "
"LebowskiT1000","21 February 2002","What is the big deal with this movie?  The movie SO boring, uninteresting, and full of a bunch of moronic and trashy characters.  I just don't get why people like this film so much.  It truly saddens me that this film has, for some god-awful reason, made it into IMDB's top 250 (and currently top 20). This film is most definitely in my bottom 250.Here are some of the many problems I had with this film:The scene where Bruce Willis' character was first introduced is one of the most visually painful scenes I've ever seen, I was ready to turn the movie off right there.  The camera just sits there on Bruce Willis' face and doesn't move for what seems to be an eternity.  What on earth was Quentin thinking?The best way to describe this movie is ""just a bunch of STUFF"", there's no real plot here and the story doesn't go anywhere?  I found it really hard to give a SH*T about any of the characters, and I couldn't care less if any of them got shot or killed.What was with that scene where Uma Thurman's character says ""Don't be a square"" and she forms a little square with her hands (If you haven't seen the movie then you won't know what I mean)?  That was so STUPID!!!  I just don't get stuff like that.  Too weird for me. ...And people call this a comedy?  Where the f&*k is the comedy?  Is it supposed to be funny when they go over the speed bump and shoot the guy in the back seat?  That isn't funny, that's SICK!  The only part that I laughed at was when John Travolta and Sam Jackson were talking about eating pork/bacon.  I thought that was a pretty funny conversation, but other than that I didn't find the movie funny at all.I'll never say ""don't waste you're time"" while referring to a movie, cause everybody has different tastes. So if you feel so inclined, go ahead and watch it, but I HATED it.  I hope you enjoy it more than I ever will. Thanks for putting up with my ranting and raving,-Chris","
            10/10
            "
"destiniem","16 April 2020","I absolutely love this film. Around 5 or 6 years old, I remember looking thought my mom's VHS collection and ran across the jewel. I asked her if I could watch it, and she told me that I was too young to see it. Several years later, I remember seeing the Mia Wallace and Vincent Vega storyline on the USA station and immediately was drawn in. Even at a young age, I was intrigued with the film. Years later, I saw the full film, and wow!!! Such an amazing movie! I'm a huge fan of Quentin Tarantino films, but Pulp Fiction is by far my favorite. With a stellar cast, amazing soundtrack, and simple but unique plot, this movie is miles ahead of many.","
            10/10
            "
"Marc_Israel_365","27 May 2012","The first gangster film to make inane yet paralyzing dialog the star of the movie. Brilliant and engaging, endlessly quotable and visually alluring, PF made all the top lists, regenerated John Travolta, solidified Bruce Willis, centered Samuel L. Jackson as a leading man and cemented Christopher Walken among creepiest of cameos ever. The side characters are more accessible and reminiscent as friends of ours then they are as plot worthy points of interest. They discuss everyday trivial matters intensely while the viewer is wondering about the ramifications of the events just watched or know is around the corner.... and we actually see very little violence play out! Tarantino's use of the chopped up time line only added to the Pulp mystique as well as it's charm. Imbecile gangsters charming? Regressive American social interaction cinema worthy? When combined , it remains a perfect storm for Quintin & company.","
            10/10
            "
"Dzonikor","4 January 2021","Just simply historical peace of work here, if you watch it in 2021 still looks so simple yet so original and rewatchable, it will last for a lifetime.","
            10/10
            "
"jmhammerstein-980-842586","6 November 2022","The only reason I'm reviewing this movie is because it's rated WAY more highly than it deserves. The movie is pretty crappy. It has a high rating for IMDB and there are great movies that have lower ratings on IMDB. The movie is a crime thriller and has great actors in it. And they are in far better movies than this. I don't know why this movie has been so successful with critics. The movie is a piece of the s word. It's up there with movies such as the Star Wars movies, The Godfather movies, and The Silence Of The Lambs as being some of the most over rated movies ever. The only Quentin Tarantino movie I loved was Django Unchained. That movie is amazingly good. The others from him I've seen range from awful to so so. Death Proof, by the way, makes Pulp Fiction look like a masterpiece.","
            10/10
            "
"sophiamrodriguez","23 January 2021","This movie is such a masterpiece for many reasons. The way everything connects makes it really important for you to pay attention. Lots of action and very funny. It also has a really good balance of everything you look for in a movie.","
            10/10
            "
"thesar-2","30 December 2009","""Zed's dead, baby. Zed's dead."" Pulp Fiction has to be one of the best crafted movies of all time. Sure, it's out of order and some people (including some dear to me) got confused, but it's so well made in the sections it's presented, it deserves to be on the top of all people's best of lists.Yeah, it contains violence and a lot of it. Some language and it's excessive. And believe it or not, for being a ""guy's movie"" it contains full frontal male-nudity (thanks, Bruce.) But, it's creative, inventive, original and a helluva lot of fun.There's a dozen or more subplots to explore, but for the most part, it involves the zany adventures of Vincent (Travolta) and Jules (Jackson.) They're enlightened hit men or simply, employees of one Marsellus (Rhames) and they're on a mission to retrieve a golden briefcase. In the interim, they accidentally shoot someone, get shot or dance off with a drug addict.To be perfectly honest, despite the previous paragraph's spoilers, there's so much going on in this movie, it's hard to describe everything that happens. Needless to say, you MUST see this movie.It contains the following: excellent acting, great comebacks/tributes (Travolta and Stoltz amongst others,) wonderful dialogue, comedy, cinematography, soundtrack, score, originality and enormous breakthrough for a director/writer (Tarantino) who is likely to go down as one of the best directors/writers of all time.I have practically memorized the soundtrack and quotes. And even the joke involving tomatoes. It's rich and deserves an audience from the 1990s to present. Perhaps Tarantino didn't know what impact he would have with his ""fictional"" story. But anyone that's seen this knows what a master he was when he created this world.I have no problem for saying the following words: Alfred Hitchcock is a favorite of mine. Tarantino is drawing very near to the master Hitchcock was. As crazy as Tarantino may appear, he knows what he wants, he knows how to spin an extremely creative yarn and he doesn't seem to care if anyone else agrees. To me, I hold him in the highest respect for his visions.","
            10/10
            "
"scarlettwyrtzen","4 January 2021","This movie may be very ínstense but the plot is amazing. Watching movie's that go full circle like Eternal Sunshine of a Spotless Mind or Inside Llewyn Davis.
This movie is Quentin Tarantino's best.
Mia's overdose is scary but iconic, the dance scene is probably the only reason that John Travolta got the role, or Marcellus Wallace's band aid on the back of his head.
This movie is great, a little crazy and ínstense but great. If you are still not convinced it has JOHN TRAVOLTA AND SAMUEL L JACKSON AND UMA THURMAN AND A BRIEF SCENE WITH HARNEY KEITEL AND A BREIF SCENE OF CHRISTOPHER WALKEN AND BRUCE WILIS. Oh, and Steve Buscemi plays Buddy Holly at the finer than Mis and Vincent dance at.","
            10/10
            "
"kriscot-48548","18 July 2019","some Tarantino's best workbeautifully pacedstory telling edited like no other movie beforegreat acting as well","
            10/10
            "
"Marx Marvelous","4 August 2001","This is one of those extremely rare movies that leave you depressed at the end - only because you don't want it to end.","
            8/10
            "
"bowmanblue","20 August 2019","It may sound odd finally getting round to 'reviewing' 1994's 'Pulp Fiction' as there's really little that can be added to everything that's been said about it over the years. Yes, it's a true masterpiece which has - and will always, I would imagine - stand the test of time. But is it for everyone?It's Quentin Tarantino's second film as writer/director and, even with all the greats he's turned out since, most people will say that it's probably his best (and I'd agree). However, if there's actually someone out there who hasn't seen it and doesn't even know anything about it, how would you describe its story? I guess you could call it a 'gangster' film with various stories which span different characters which are skillfully (if loosely!) woven together. It's also filmed out of 'chronological' order, meaning that a character may die halfway through, only to return later on in the film simply because the end of the film is technically set before the mid-way point. Confused? Stick with it. It's worth it.If you check out the main poster associated with 'Pulp Fiction' you'll see the - now iconic - image of Uma Thurman's character to sell it. Even though she is indeed a 'central' character to the plot, you'll notice a whole load of famous names in the small print, including John Travolta, Bruce Willis and - of course - Samuel L Jackson (in what was totally his 'breakout' role). This is definitely an 'ensemble' cast and, due to the multiple story threads, not all these names will be on screen for as long as you might like them to be. However, that doesn't mean that anyone turns in a bad performance.'Pulp Fiction' has made it's mark on not only the Box Office and takings, but also on popular culture. It's either quoted or lampooned to this day and most people will 'get' any references made to everything from the numerous quotable lines to the crazy outlandish settings the characters find themselves in.Due to the extreme circumstances involving very 'adult' themes, this film is not for children. And it's all the better for it. This is because it will - hopefully - limit those who just don't 'get' it. For all its greatness, it's not an easy watch. You can't just have it on in the background while you idly check your Instagram account on your phone. You really need to invest your time into your viewing to get the most out of it. Because of that it's not for idle viewers. It's made to be watched properly (and then debated afterwards, no doubt - people still wonder what was in the briefcase to this day!).If you're not a fan of violence, bad language, drug-usage or films that play with the element of storytelling in order to mix things up a little, then you may find much of 'Pulp Fiction' a little hard to watch. However, even if you're not sure about it, I would advise at least giving it a go, simply because it one of those rare films where audiences and critics actually agreed that it was a 'true' masterpiece. Plus, as I've eluded to, Samuel L Jackson's performance is worth a viewing on its own, let alone with all the other amazing performances as well. They don't make them like this any more. Even Tarantino has never - quite - managed to recapture what he managed here.","
            10/10
            "
"benowen-91207","4 October 2019","Pulp fiction is... well it's pulp fiction. It gets everything right. I initially didn't think much of this film on a first viewing but it's slowly become one of my all time favourites (yes I know that's cliché)
This was Tarantino's break out flick, and as much as I love reservoir dogs I'm happy that it is. I'm let's face it, this is still his best movie. I can gush about the performances, specifically Jackson because my god is he great in this. I just wanted to mention Travolta, who disappeared after the Grease and then was crapped on after 'B:E' and 'Gotti'. He's not exactly my cup of tea but even I can admit he is great in this
You've already seen it, you've got the poster on your wall. This review will just be added to the masses but hey everyone 10/10 counts, right?","
            2/10
            "
"ringspeed","4 January 2021","Some films date due to technology, fashion or political message. This film has none of it, just a unique combination of scenes bringing the best out of the characters. Yes some scenes drag, Walkens cameo is overly long, the scenes between Bruce Willis and his girlfriend unnecessary to the plot, but everything is spot on from the soundtrack to the pacing to the directorial skill.","
            1/10
            "
"Top_Dawg_Critic","11 July 2017","This is Quentin Tarantino's legacy. I have never seen such an ensemble all star cast come together so well and perfect in any one film. And to do that, it's the directors job, and he executed this to perfection! Yet another must-have film for any movie lover to have in their collection, to pass down to generations to display film-making perfection! A 10/10 from me!","
            10/10
            "
"khanbaliq2","25 June 2010","Brilliantly written and unfathomably cool, this would make a good case for most quotable crime film of all time. Interlocking stories from the seedy side of Los Angeles include ruthless hit men, a gangster's beautiful wife with a roaming eye and a boxer who refuses to take all.Pulp Fiction is the defining film of the 1990s, playfully mixing up its chronology, packed with memorable, snappy, cute dialogue and showing a genuine zest for the art of film-making. Director Quentin Tarantino's film-literacy, learned obsessively during his stint as a video-store assistant, pays off handsomely here; almost every line is quotable, a sense of fun pervades, there's a host of delightful set-pieces (including John Travolta's and Uma Thurman's sexy dance) and generous screen time is given to characters rarely considered at length in film, such as Travolta and Samuel L. Jackson's stolid hit men. Briefly, Tarantino shone brighter than anyone else in the industry, and this film justifies his accolades.","
            4/10
            "
"cooplander","8 December 2004","Viewers are taken on a ride through three different stories that entertwine together around the world of Marcellus Wallace. Quentin Tarantino proves that he is the master of witty dialogue and a fast plot that doesn't allow the viewer a moment of boredom or rest. From the story of two hit-man on a job, to a fixed boxing match to a date between a hit-man and the wife of a mob boss. There was definitely a lot of care into the writing of the script, as everything no matter the order it is in, fits with the story. Many mysteries have been left such as what is inside of the briefcase and why Marcellus Wallace has a band-aid on the back of his neck, which may be connected. The movie redefined the action genre and reinvigorated the careers of both John Travolta and Bruce Willis. This movie is required viewing for any fan of film.","
            9/10
            "
"alishahmohd","22 November 2013","For the people who are not aware of the concept and the style that Quentin Tarantino uses for most of his movies, Tarantino's films involve a lot of blood, violence, strong language and profanity and most of his films are not told in a continuous manner they keep on switching between time periods like Past and Present. Tarantino takes his style and concept and pushes it to the absolute max in Pulp Fiction and this resulted in arguably the greatest film he ever made.Pulp Fiction tells 3 different interrelated stories, with one main character, the first story's main protagonist is Vincent (John Travolta), the main protagonist of the second story is Butch (Bruce Willis) and Jules (Samuel L. Jackson) is the main protagonist in the third with Vincent playing a very strong supporting role. The film also includes a prologue and epilogue and these stories are also shown non chronologically. This film uses such a unique format, that chronologically the events of the epilogue take place just moments after the prologue and the three stories told in the middle take place before or after the events of the prologue/epilogue. Pulp Fiction is one of those films that would have perhaps not been as entertaining if it had been shown in a chronological order, it's non linear format of storytelling is definitely one of it's highest points keeps the viewer thinking and interpreting. This is a major benefit because the viewer can just choose to watch one story at the time and still be entertained and will still feel like that he watched a short flick and there will be a sense of completion. All story's can also be re-watched chronologically to watch the film from a different perspective. The film can also be re-watched in the current order it is in to comprehend the film in it's entirety. The film's replay value is tremendously high, I watched it around 10 times and always found it entertaining.Pulp Fiction does not hold the viewer on the edge of his seat to find out what will happen next, but to think about what transpired earlier and what led to the current situation. For example: Vincent and Jules went to do their job ,all dressed sup in suits and couple of hours later they go to bar to meet their boss in shorts and t shirts, at first I thought it was a glaring oversight but this is heavily explained later on and I was extremely surprised with the events that led to this sudden change of attire.The film's three stories are not that in depth or engaging neither is the overall plot of the film, but the plot is still funny, interesting and keeps us engaged throughout, the three stories also inspired by short films that Tarantino is a fan of, brands that Tarentino loves and B Grade movies that Tarentino likes they all appear, this is a Quentin Tarantino movie through and through and his fingerprints are all over it, he himself makes a cameo in this film, and despite not being a trained actor does a decent job. The dialogue is the film's greatest point, some really awesome, fantastic and memorable dialogues are spoken throughout this entire film that they are being quoted to this very day. This film does not want to directly take you into the action, when Vincent and Jules first went to do their job, they didn't get directly into they talked about a series of unrelated events which were all interesting to listen, they are criminals about to commit a crime, but to them it is just another day at work, they are co workers and friends and they are gossiping. Another example is Bruce betrayed Marsellus Wallace and killed someone, he is on the run but decides to smoke in the hired cab and discuss with the taxi driver in detail about what he just did. Another example would be us Bruce Willis going around his house's yard, rather than the film directly starting the scene with him entering through his house's front door, in the yard scene the camera focuses closely behind Butch to keep us on the edge of out seats and expect someone to attack him, although nothing happens.Pulp Fiction has many pop culture references and also involves some serious and controversial subjects likes miracles, drugs, mob bosses, taking dives, betting, homosexuality, rape all these subjects are depicted in the film. The soundtrack and full length songs that are used are really good and just are fun to listen, the main theme and ending themes are also excellent tracks.The acting is fantastic, Samuel L Jackson steals the show with his natural roles as Jules, John Travolta regains his former glory and fame with his excellent performance as Vincent, Uma Thurman as Mia Wallace was also great and Bruce Willis is also portrays the Butch character very well. There are many awesome cameos throughout the film where the actors deliver their lines and perform their roles almost perfectly my favorite however must be Christoper Walken's short cameo and the sentimental story he tells about the Golden Watch. All other minor characters like Tim Roth and Amanda Plummer also do a commendable job n their short roles.In conclusion, I want to say that Pulp Fiction is an astonishingly unique film which does not have a deep story and there is hardly any morale to the story but a tremendously entertaining film, with a fun plot, brilliant and absolutely mind blowing dialogue with tons of pop culture references and social commentary. It is simple a Masterpiece without a message and arguably Quentin Tarantino's best movie.Overall: 9.5/10","
            10/10
            "
"Cristi_Ciopron","9 July 2009","Do not, my fair reader, be put off by the countless jerks who already affiliated themselves to the PULP FICTION cult, and this not because there's yet some room for still more jerks to join the cult but because there is much more in PULP FICTION than what meets the mimetic jerks' eyes. On KANE there's a crust of _academism and bores' gossip, on PF there's a crust of nastiness and jerks' ineptitude. And for one thing, daddy Tarantino is a true director—the way a Lynch or the Coens are not. Now admit it, fair, lovable reader—what if PF were no more famous than Omar the Tentmaker, Old Ironsides, Tarzan and the Golden Lion, The Princess from Hoboken or The Ghost in the Invisible Bikini? Now wouldn't you cry masterpiece and claim that Tarantino is an ignored genius? I call this the GONE WITH THE WIND test—take a movie that you think is overrated and then pretend or imagine it's unknown—what would you feel? The false thesis is that it could serve as a substitute for the '70s trash classics; it will not. It's not an updating or upgrading of the '70s cult flicks.It's a treat, it's straight wonderful; the performances are gold, the script is indeed fine. It has zest, gusto, true storytelling, some awesome action and some nasty violence—and an enjoyable score.What if PULP FICTION were as famous as Isle of the Snake People or The Utah Kid? Liking this movie does not mean binding to the fashion—but acknowledging the obvious—and I do so joyfully—you can also see it as a Willis movie, that's what I did, consider PULP FICTION as primarily a Willis movie, one of Willis' most distinguished roles.","
            10/10
            "
"digdog-785-717538","24 June 2011","It took me next to twenty years to review this film appropriately; i should say, it took me the best part of ten years to realise that not everyone might see it my way. Under close scrutiny, the world of cinema goes this way, more or less: Kurosawa, a Japanese, and two italians, Fellini and Antonioni, subvert just about every rule that Hitchcock laid down; then nothing else happens for thirty years, with Hollywood slowly draining the life out of world cinema (see Transformers 2), until a guy called Quentin Tarantino released this second film, after the poor (or great, if you are a traditionalist) Reservoir Dogs, called Pulp Fiction. And it obliterates every rule that every filmmaker across the civilised world ever tried to establish.John Travolta takes flight to a role so high across the sky that no reviewer is ever going to be able to demolish it, no matter the angle. This is the role that will inspire humans for the next two hundred years; this is the Shakespeare of the modern world. The first director to utilise black actors effectively. The first example of 100% quality production after the dust and sweat of traditional Hollywood arenas. Pulp Fiction is a film of such incredible intricacy that it's unfathomable to anyone but a big-brain film school student, and even than, who knows. Do not feel ashamed if you miss its finer points. But for history, this is the one, the only, the film that takes over from Yojimbo, from 8 1/2, from La Nave Va, from Shichinin no Samurai, and more ... and just moves on forward. There is more film in twenty minutes of PF than there is in the whole of a typical Hollywood production of the 70's. So there are those films above this one. Space Oddissey. The Godfather. These are just targeted products. You will never find someone who has a coherent film critique of Pulp Fiction. Mastery in work, spark of genius, there is no way that this film can be any less than 10/10 and the best film ever made.","
            10/10
            "
"brenttraft","19 February 2001","It seems to me that much of the stylistic elements of the movie were taken from the 1955 film Kiss Me Deadly.  Kiss Me Deadly was full of quirky characters and had a mysterious chest which contained a glowing object.  The main difference in style was that the humor in Kiss Me Deadly is much more subtle, while Pulp Fiction is trying real hard to get a laugh or a reaction. Because of that, I feel that Kiss Me Deadly is the far superior of the two.","
            10/10
            "
"Lil'Girl","19 August 1999","I must be one of the few individuals on this planet that totally detested this film. I left the cinema feeling extremely ill. I went along to this film on the recommendation that it was highly amusing but I guess their idea of ""humour"" isn't quite the same as mine.Sure, it had some clever moments but why belabour the point.","
            1/10
            "
"Mhenegan26","8 September 2013","Pulp Fiction is one of those movies I liked more in retrospect than at the time. I think Tarantino's genius does play a part in this film, and the product is substantial; but Reservoir Dogs is better.All the characters use witty, random dialogue about European hamburgers and the sexual implications of foot massages, but to what avail? I mean, as fun as it is to hear and watch, I just found that the whole movie lacked something. Maybe a little bit more editing would've done the trick; maybe it was something else. I can't quite put my finger on it. Don't get me wrong. I think this is a classic Tarantino movie. I enjoyed Samuel L. Jackson's quotable lines, as well as a couple of outstanding scenes. (The OD, the Big Date, the scene where Harvey Keitel gets rid of the body, etc.) As a whole, the movie does work. But some minor details would make it even better.The storyline of Bruce Willis and Ving Rhames was a little much. (Did Ving *really* have to get raped?) I know Tarantino just wanted to add some shock value to his film, but even for a person who doesn't mind that kind of thing in movies I found it a little extreme.Oh, and one more thing: I learned that ""zapateria"" means ""shoe store"" in Spanish, courtesy of Butch. ;-)HandHStudios Rating: 8/10HandHStudios","
            9/10
            "
"Sunny_Kumar","5 May 2019","Pulp Fiction oozes humour, romance, violence and stylish flourishes. It remains compulsive viewing throughout; even as it threatens to get submerged in its own complex structure. . Pulp Fiction may be the single best film ever made, and quite appropriately it is by one of the most creative directors of all time, Quentin Tarantino. This movie is amazing from the beginning definition of pulp to the end credits and boasts one of the best casts ever assembled with the likes of Bruce Willis, Samuel L. Jackson, John Travolta, Uma Thurman, Harvey Keitel, Tim Roth and Christopher Walken. The movie redefined the action genre and reinvigorated the careers of both John Travolta and Bruce Willis. This movie is required viewing for any fan of film.","
            7/10
            "
"buiger","14 March 2012","I really don't know what the big deal is. This is obviously another one of those ""highly intellectual"" movies I am too stupid to understand. The critics compare it to ""The Godfather""... I find that to be sacrilegious! I agree with one critic only when he states that the film ""presents meaningless issues in an intensely-fascinating and almost lyrical fashion"", and I would like to put a big emphasis on MEANINGLESS!!! How can something meaningless be good?Another famous critic, Roger Ebert, claims ""Seeing this movie last May at the Cannes Film Festival, I knew it was either one of the year's best films, or one of the worst. Tarantino is too gifted a filmmaker to make a boring movie, but he could possibly make a bad one..."" That is amazing! One of the world's most acclaimed film critics watches a 'masterpiece', and right after that cannot decide whether it is really a masterpiece or garbage? Then he goes on to say, 'oh, but it can't be garbage if such an in-director made it, so it must be a masterpiece'. So much for competent individual judgment... I suppose you would not be able to call yourself a critic if you wrote that Tarantino simply screwed up this time...In my opinion, the film has a ton of famous actors, an ""in"" director, and nothing else. The plot is practically non-existent, there is no message, no ""higher"" meaning, nothing but violence for the sake of violence..., and above all, it does not entertain either! If this is art nowadays, I want to go back to the past!","
            4/10
            "
"a-07779-75123","4 August 2020","Some off the best cinematography of the 90's with the direction/writing from one of the greats. The ensemble cast and colorful dialogue will stand the test of time in cinema.","
            10/10
            "
"jbirtel","25 August 2002","It must tickle Tarantino to no end to read or listen to all the self-proclaimed 'experts' who dissect and analyze every scene, shot and line; and apply their religious or mythic interpretations; then proceed to pat themselves on the back for their ingenuity. Yes...this movie is chock-full of subtexts and inside references (and plenty of homages to movies past), but the bottom line is: it's not so much original as it is combining so many elements of comedy sketches and classic Story chestnuts wrapped in some great soundtracks. And the results explode like a blast of fresh air. So just sit back and enjoy the ride!Not that there is anything new to his approach. 'Citizen Kane' (non-linear story) and 'American Graffiti' (scenes written to fit an existing soundtrack) and even 'Abbott & Costello Meet Frankenstein' (The comedy/horror movie) are just a few examples of popular re-inventions. But Tarantino's approach are more like reminders of combining many more elements of great movies (or great movie scenes) and making those reminders seem like re-inventions. Is there anything wrong with that? Not a chance! Not when the end film has so much wit, intelligence and energy. It's time for guilty pleasure!Every actor (to the small bit parts) is perfectly cast, to single one performance over another would be an unjust slight. This is not a competition of who comes off best, this is a massive group of a labor of love everyone involved must have relished (including the technicians) so that the story comes first and everyone has their chance to shine when it serves the story to do so. The direction, camera angles and editing causes the movie to unfold much like a book, which may qualify it as being a visual 'page-turner'; you can't wait to see what happens next. And just when you think the movie is going to turn right; BAM! off it goes again on another left turn. This was one of the first movies I'd had seen in a long time that I wasn't able to predict on what was going to happen next (with so many movie cliches where the hero gets violent revenge 'At The End', the hero's side-kick is killed off two-thirds of the way thru, the damsel in distress stupidly allows herself to being captured, dialogue that is 'dumbed-down' to appeal to the (so called) mass).To get the most from this entertainment, it's best to know nothing about it other than the info on the DVD jacket. To reveal ANYTHING is to rob yourself of a great movie viewing (and listening) experience. So...you won't find any lazy re-hashing of the plot in this review.The ""Collector's Edition""('s) DTS sound is fantastic and is a huge improvement over the 5.1 Dolby Digital's earlier DVD release. If you love the movie, then you'll enjoy the wealth of bonus material.(Very subtle spoiler) Alright! I'll indulge just this once, concerning the contents of the briefcase. I don't buy the voodoo religious suggestion that the case contains the soul of Marcellous Wallace in spite of the 666 or the band-aid on the back of his neck (a happy accident for interpretation because actor Ving Rhames had a scar that needed covering). I've heard gold bricks; an Oscar; even the holy grail. I think Tarantino just put a gold glow there to create massive theories and arguments (brilliant ploy). BUT, if I had to pick: taking into account the director's love of movies, the characters' reaction and subsequent action to steal it (including Brett & party; especially Pumpkin's reaction: ""Is that what I think it is??"" which Jules confirms) I wouldn't mind thinking that the contents refers to the 1941 classic directed by John Huston that begins the story in 1539 of ""a Golden Falcon encrusted from beak to claw with the rarest of jewels"" and how history showed what little regard some people placed on the value of human life to gain its possession. NOW...everything fits into place! But, that's only if I HAD to pick.10 out of 10! Probably the movie of the decade.","
            9/10
            "
"stebird","11 August 2017","An epic landmark in film making brought to you by everyone's favourite madman Mr Tarantino..., Pulp Fiction is one of the most influential films of the last thirty years and maybe of all time. Quentin Tarantino became a cinematic auteur after only his second film and lay down the yard stick for which all other directors strive to be; a completely original film like nothing seen before, revolutionary at the time and still revolutionary now, maybe more so?It non-linear form of storytelling was a masterstroke, adding something unique and dynamic to the crime story contained within, on the surface Pulp Fiction's plot would've been samey and flat if not for the magic Tarantino threw at it.On a whole other level is the dialogue, Tarantino's legacy will include his unique approach to making everlasting and brilliant dialogue, Pulp Fiction is the perfect example of realistic yet overly tongue-in-cheek usage of the spoken word. The opening scene with Jules and Vincent driving along to their next job is a shining example, talking about the most obscure and silly things like what do Europeans call a quarter pounder with cheese..., a Royale with cheese, because of the metric system, in my view this is one of the greatest quotes in cinema, stupidly simple and random but so effective.The acting is sublime and masterful, John Travolta's performance alone relaunched his career and made him an A list star once again..., it also has to be the shining light in Sam Jackson's career, he was given the ball and he ran with it truly, announcing himself to the world in the process.The side story involving Bruce Willis as Butch Coolidge added another amazing dimension to an already incredible film, and Tarantino expertly linked the story in to the rest of the film like a pro.Cinematic excellence and it just goes to show how well independent films can be if you give them the chance, an independent film by a relatively unknown at the time director has gone on to become one of the most critically acclaimed films of all time and for very good reason.Essential viewing for any budding film fan, a film that must be near the top of every list..., one of the best ever, I salute you Quentin Tarantino, cinema is a better place because of you sir!","
            10/10
            "
"zeemaza","20 July 2020","Not one movie can claim to have half the entertaining dialogue that this movie has. From beginning to end, not one word is out of place, or boring. Many movies may have one piece of dialogue that elevates the movie enough for you to like it, but Pulp Fiction is sheer joy of conversation, paired with situation after situation of pure excitement.I am sure I will never seen a movie that will be this much fun again! In fact, this movie alone has convinced me that Tarantino has to be the greatest movie maker of all time. This is my go to movie when I can't make up my mind what to watch; I am guaranteed satisfaction!The movie has no plot! It is a collection of out-of-sequence stories that make up the last few days of the life of a hit man, played by Travolta. That's it! He and his partner are simply taking care of an errand and it goes wrong, while he also has to take his boss's wife out for dinner to keep her entertained while he (the boss) goes out of town for the night. That, too, goes wrong. Every single thing in that movie just goes horribly wrong and it's just fabulous.The acting is compelling. The cinematography is masterful and just sets a nostalgic mood that makes you want to return to. The direction is ... oh well ... Tarantino. And the dialogue is the best ever. Really.Please see it.","
            10/10
            "
"HabibieHakim123","21 February 2021","""What a unwasted long movie, terrific perfomance by all of the cast including Mr. Tarantino himself i think he is a great actor here, the story no doubt it's brilliant, and of course i will never stop writing this but the music that Tarantino choose is always perfect, i really enjoyed this, don't worry about the duration just enjoyed the whole story, Pulp Fiction is a movie that no matter how many you watch this movie even till like a thousand times it will always and forever be good, i highly recommended""","
            10/10
            "
