"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"MF210","21 April 2004","My Rating: **** out of ****. The first time I saw this film in the theater, I really did not see what the big deal was. I mean I liked it but I was a bit bored while watching. The second time I saw it, I liked it much better but I still did not find it to be the masterpiece everyone said it was. Well, the third times the charm. The movie shined like it never had on the previous viewings. Its a masterful piece of filmmaking. I will be honest, I have not read the Lord of the Rings books. Also, Fantasy has rarely interested me. I mean I read the Harry Potter books but by the end of the third book, I was tired of them. I may read the Lord of the Rings books sometime in the future but it won't be something I will be terribly excited by. If I read the books, it will be because the movies have improved so much on repeated viewings (except for Return of the King which I was only able to see once). The Fellowship was extremely successful when it came out. 13 Oscar Nominations (won 4 of them), Grossing 860 Million Dollars Worldwide, and I don't know how much its made on DVD. Thats pretty damn good and the amazing thing is that its the first part of a hugely successful trilogy.Its hard to say what works best here. Everything is blended to perfection(or close to it). Peter Jackson's direction is stellar. He paces the film perfectly by never rushing anything. When it wants to exhilirate us, it does. When it needs to take its time, it does. The action sequences are also masterfully executed. Jackson said his dream was to do Lord of the Rings for the screen. Well, it shows in every frame. Although Jackson is not the best director around, it would have been a huge mistake for any other director to do Lord of the Rings. His achievement here is masterful to say the least.
Technically, Lord of the Rings is flawless. Sets, Costumes, and Make Up(which won the Oscar) are perfect. The Oscar Winning Cinematography is stunning (I need to go to New Zealand soon). The Visual Effects are some of the most impressive of the 21st Century and were damn well worth the Oscar. The Sound and Score(which also won an Oscar) are also top notch.
The cast was well chosen. Elijah Wood is effective as Frodo. As is Sean Astin as Sam. Dominic Monaghan and Billy Boyd do nice jobs as Merry and Pippin. Most of the actors do effective jobs but there are three standouts. Ian Mckellan turns in an excellent performance as Gandalf. Ian Holm(who has always been a top-notch actor) is completely credible as Bilbo. Finally, Christopher Lee makes a perfect villain as Sauruman. The Fellowship of the Ring is an amazing accomplishment for everyone involved. Jackson has crafted a masterpiece that is already being considered a modern classic. Jackson has every right to be proud of this film.","
            10/10
            "
"bradykitchen-33648","7 February 2022","The Lord of the Rings: The Fellowship of the Ring is the start of one of the greatest movie trilogy's ever. This movie follows Frodo Baggins who has been sent on a mission to destroy the powerful one ring.Through and through this cast is amazing. Elijah Wood takes on this highly important role and does an amazing job with it and his chemistry with Sean Astin is great and as the primary relationship it works great. Ian McKellen plays the great Gandalf and is phenomenal in this role. Orlando Bloom, Sean Bean, Viggo Mortensen, across the board this movie is perfectly casted.The writers do an amazing job with building this world. This movie has such a huge world that it could've gone very wrong and felt overwhelming but the writers do a great job of introducing us to this world at pace that allow us to understand it.Howard Shore created an amazing score. Each song fits each scene beautifully and all of them sound beautiful. The cinematography is gorgeous. The scene right after the fellowship is formed is awesome as well as all of the scenes with the beautiful landscape.Overall this movie hits the mark across the board. The casting is perfect the writing is brilliant, the scenes are beautiful along with the score everything is epic.10/10.","
            9/10
            "
"CrassActionHero","10 December 2006","The first chapter. The Fellowship of The Ring (2001) No big spoilers. I'm just being safe.LOTR is an amazing movie. Peter Jackson has brought the tales to life. This is the best way to do it. Never has the imagination been so glorious. To experience this, it's surreal. This is a work of art.LOTR features a great cast to majestic fantasy. The realm of Middle Earth never looked this good. LOTR has a compelling performance by Elijah Wood as Frodo, the hobbit who is forced to deliver the evil ring. Ian McKellen is excellent as the Grey wizard Gandalf. He has such conviction.The action is stunning. My favorite is the battle at Moria. The imagery of the Fellowship taking on the goblins and a gigantic cave troll is just stunning. It looks so real. I am impressed. The visual of the Balrog is amazing. That has got to be the best, most menacing looking demon ever in the movies. The shrieks of the Ring Wraiths are eerie. Those shrieks are piercing. The wraiths are tormented and evil, the shrieks here are perfect. The best shrieks for a tormented being.The Last Word: LOTR is amazing like I say. There appears to be a following on hating this. Everyone is entitled to their own opinion, but I just can't believe someone does not enjoy this. LOTR is stunning. Highly Recommended.","
            10/10
            "
"priyantha-bandara","8 February 2012","Though the western critics don't seem to be favoring this movie that much for some reason, for me it's totally 'Oscar worthy'. The plot is all about one word and that cruelty. We all have seeing fictional evil men starting from Darth Vadar to Saruman and Lord Voldemort. But in this movie you will come across the father of all evil Uday Saddam Hussain, the sadistic son of late Saddam Hussain. A very disturbing yet downright perfect movie making based on real life events that took place in Iraq before the republic fell in to ashes. More than fantastic performance by Dominic Cooper doing both Uday and Latif's characters.Every movie cannot be in the Oscar nomination top 10 list. But it can be in your mind forever. My reviews flickshout.tk","
            10/10
            "
"A_Voice","15 January 2014","Years ago when I first saw this film, that too without any knowledge of the plot and without reading the books, I expected it to be a normal fantasy franchise with loads of CGI. But when I actually watched it, I was hooked to my seat and completed the 11 and a half hour trilogy in one sitting (Extended edition, mind it!). It is a kind of the movie that needs to be re watched time and again to be understood completely. I was so influenced with the films that I started reading about various characters on the internet and finally decided to read the books including the Hobbit. And then I realized how well adapted this franchise really is!!.The story begins with the introduction of the war of Sauron and the forging of all rings. The one ring which was thought to be lost is rediscovered and the Dark Lord rises again to re claim his lost treasure. An unlikely fellowship is formed to go on an unlikely never before held quest.Many critics criticize the length of the film, but after actually reading the books, one realizes it couldn't have been shorter. After every viewing it discloses something new, some references that were previously unnoticed and are a delight for the the book readers. Like the references to Smaug at the start, the undying lands Valor etc. The list goes on and on.It fairs even better as a stand alone film. If Tolkien was alive, Jackson's vision of middle earth and its characters certainly would have made him proud. With some excellent sets, locations and character designs and visual effects including sound and original score, it was probably the best film on a technical front in years. Each character constructed with minutest of detail. The Balrog managed to strike fear in the viewers eyes as much as it did to Gandalf The Grey. The fair Elves who are the most beautiful creatures on middle earth. The film has some extremely good cinematography.As the story itself is more of a adventure, thus it lacks character development and is less of a character driven story but more of an event driven. Also, there are many character so one can't focus on each of them for all the time. But traces are there in Gandalf's, Sam's or Gimili's characters which have been developed quite a bit. Ian portrays an awesome performance and he is ""Gandalf"".Direction: Excellent and flawless.Story/Screenplay: Couldn't have been better. Extraordinarily awesome.Acting: Ian was best, Sean was good. Others were convincing.Music: One of the best musical scores ever. It is haunting when it has to be, charming when it needs to be and fitting all the time. Shore has done an excellent job creating the score and incorporating it with chants which have a 'mythological' feel to them, just splendid.Probably the best possible start to an extraordinary trilogy.","
            10/10
            "
"Alexander Christie-Miller","25 June 2002","'The Lord of the Rings' is one of my favorite books, I have read it several times, and remember thinking the last time, about 3 years ago that if I made a film I'd want to make it of this, but wouldn't it be almost impossible. You can then imagine how strong my expectations were when I went to see the eagerly awaited first installment. This film impressed me hugely, more than anything else because of how true it was to my imagination, both in the characters as well as in the effects and setting- a sentiment I have heard consistently from other fans of the books. Elijah Wood brought across the character of Frodo with the kind of haunted, frail courage that Tolkien captures so well in the books. Nor could I find any fault at all with Ian McKellan's Gandalf, Viggo Mortensen's Aragorn, and Sean Bean's Boromir, all of whom I thought were portrayed excellently. I could pick out instances where I did think, 'no, that's not right', however their seldomness in number would only serve to illustrate the excellence of the overall portrayal. One thing that did stand out for me was Cate Blanchett's performance as Galadriel, the part itself became so perfunctory in the film that to me her alternation between benevolent seer, and figure of potential terror seemed little more than a slightly confusing detour with no real connection into the plot other than as a vehicle for a glimpse into the future. But that was it.I thought that the points where Jackson did deviate from the text were completely the correct ones to do so. Shortening the opening Shire scenes and cutting out the whole Tom Bombadil bit was great since frankly they bored me slightly in the book anyway. Also, expanding the role of Arwen was a sensible decision. However this film is by no means above criticism. The dialogue was in my opinion terrible and purely there to drive on the plot. Normally this would ruin a film for me (as in ""The Matrix""), making it almost intolerable to view, however fortunately here it proves little more than a minor irritation. Also, the film seemed overall to be excessively plot-driven and at times a mad dash from one action scene to another, the characters, for all their truth to the book did seem flat and sometimes little more than stereotypical fantasy characters. This is perhaps my major quarrel with the film- I would have liked these characters to have come alive as people in a way that was made impossible by the sparseness of the script and the rollercoaster nature of the plot. In general the whole film lacked the depth of context that I think distinguishes Tolkien from other fantasy writers. However to have achieved this would have required a very different movie, and you can't fault an action film for being an action film. This movie is undoubtedly not for everyone. A lot of people just don't get fantasy- other than Lord of the Rings, I don't particularly either. However in my opinion Jackson really has made an incredible achievement- his and Tolkien's vision carried through suberbly by a breathtaking setting and stunning special effects, as well as by a cast clearly as enthralled as he was. He has taken on a huge task, and is dealing with it with breathtaking success.","
            10/10
            "
"quinimdb","26 May 2016","This film is beautiful not only because of its fantastic action scenes and special effects, but the three dimensional characters that present us with this deeply human story.The film is about how the people that persevere are not the ones with power, or even physical ability, but the ones who have the will power not to conform. This doesn't mean the heroes of this story are perfect by any means, they all have their flaws. The characters all have a sense of vulnerability, which is important for the tension in the action scenes, but it also shows that they're not perfect and not invincible. We see Frodo taking long periods of time by himself. We see how he is tortured and tempted just like the rest of them, and everyday for him is a struggle. Aragon can't escape the horrible shadow left by his father, who could've destroyed the ring when he had the chance, but decided not to. Gandalf seems wise and powerful at first, but the truth is, he doesn't know everything, and there are other evil ones that have more power than him. Sam is worried and timid. Boromir is also tempted by the ring, and it drives him to nearly kill Frodo. Alright, I could go on and on about all of the characters in the movie and what makes them unique and what drives us to care about them, but the point is, what drives them is their care for one another. It's what gives them the courage to go on and, in many scenes, it's what saves their lives. They're not invincible with each other, but without each other they wouldn't get anywhere. This is reflected in the incredibly tense action scenes, such as the one with the big orc, and the one on the staircase. This is something all of the characters learn by the end of the movie. Sam puts Frodos life above his, and gains courage from their relationship, and Frodo finally realizes that he needs Sam. Alone he would be tortured, but with Sam, it gives him hope.There is obviously much more that happens in this 3 hour long movie, but every single scene either contributes to plot or character, and the pacing is so good that the film feels like 2 hours. I wish I could get into every reason why this movie is so fantastic but that would take way too much time and too many words, so just watch the movie.","
            10/10
            "
"peterw1210","10 August 2022","This story was told very well. I felt like the narration in the beginning of the film was overdone a bit, but when the dialogue finally began, it was amazing. The characters are very original, though I would've liked to see more character development from some of the characters, there is no denying how well the actors know their characters. Elijah Wood was an excellent choice for Frodo Boggins. The world created through this film is amazing.Overall, 8/10.","
            10/10
            "
"rwburkey-65775","3 February 2022","Ive watched this movie probably 10 times and each time I spot something new or find another reason as to why it is the first part to the best trilogy(or movies) ever made. The aerial footage, the makeup, the acting, the dialogue, the action, the score, the suspense! Does any movie have it like these movies do? I truly hope directors and producers in the future put as much effort as they did to these three movies, along with the new series set to premier September 2nd on Amazon Prime. Hopefully that doesn't ruin this masterpiece of a trilogy.","
            10/10
            "
"Paynebyname","21 November 2002","Let me start by saying that I've never read the books. During my childhood I belonged to the legion that read the works of Tolkien's friend and rival, C S Lewis and the Narnia Chronicles.  They got my imaginative juices flowing and I stepped over Tolkien's work.  The films came out and I had been aware of Peter Jackson's work but with all the furore and lack of money at the time I held back from seeing it for at least two months. Eventually I watched it, enjoyed it but it didn't set me on fire.  My favourite scene, Boromir's last stand, lingered in my mind and over time the desire to see it again grew.  The DVD came out and I looked forward to sitting down with my to brother (who had not seen it) to watch again. Wow ! 2nd time around this thing blew my mind.  Whether it was because I then knew the story and could enjoy the characters and appreciate everything else I don't know but it just rocked my world.  I was like a love sick pup with a constant smile on my face enjoying every scene.  I tell you this tale to qualify my praise and make clear that I wasn't a tolkien fan from the start.Peter Jackson has opened my eyes to this world.  I don't know how faithful he's been (and I don't really care) but you can tell from the passion involved and the love heaped on this film that he takes it seriously and is not out to make a fast hollywood buck.  I purchased the normal DVD and recently got the extended version which is even more fantastic. I don't feel cheated and owning both is worth every penny.  The film itself is great.  The characters are rich and full, well written and well acted.  I can't really say I have a favourite but Gimli definetly comes out better in the extended version and I am looking forward to seeing his developing friendship with the others and his painfully sweet adoration of Galadriel.  The relationship between Boromir and Aragorn is very well played, again displaying real depth and makes Boromir's sacrifice and Aragorn's renewed faith in man all the more powerful.  In fact the film deals with the whole range of human emotions and knowing that they will be developed even more over the course of the next two films just warms your heart. The action scenes are great and with real time invested in the characters you feel all the more tense and involved.  The world Jackson has created is lush and wonderful with special effects serving and enhancing but NOT dominating the story.  The musical score is perfection, complimenting the film at every turn.  Indeed my favourite scene with Boromir owes much of it's brilliance to the beautiful music that accompanies it.  I am wrapped up in this world and although desperate to see the next two am also slowly savouring the whole heady experience.  For those that haven't got it I cannot recommend the extended version enough, it takes what you love and just adds more.In summary this film is a joy to watch and Peter Jackson's direction and story telling is assured and confident.  For the first time ever I'm preparing myself to enter a theatre and observe two films without any thoughts of whether I could have done it better.  I have total confidence in Peter to deliver what I need to see and knowing his cast & crew's passion for the project I know they will deliver.  It took me time to appreciate this beauty and elevate it to my favourite all time film but sometimes you have to step back and look again to observe real genius.","
            10/10
            "
"Starbuck-13","21 December 2001","Breathtaking!Pete Jackson did it! This movie is so extraordinary that it is hard to describe with words alone. It is thrilling, frightening, spine-chilling and exciting from the first moment on.This was the most intense movie experience since I went to see ""Return of the Jedi"" in 1983, then being a 11-year old boy. ""The fellowship"" simply blew me away, drove me to the edge of my seat more than once. My girl-friend was totally exhausted, saying that she felt like she herself would have walked with the fellowship over the mountains and through the mines - and the last half hour, she only wanted to say ""stop, I cannot walk any further, I'm totally worn out!!!"". For me, knowing the book, the film still was physically strenuous, but I just could not stop adoring the wonderful pictures and the sensational cinematography.Everybody will have his favorite moments in this movie. Mine were the escape from the black riders in the first part and Boromirs fate in the second. No spoilers here, but Sean Bean was fantastic! And I had to calm down my girl-friend during the Troll sequences at Moria - and many more times during the spectacular end...I am very glad that the movie, unlike many others, more than lived up to the hype.Those hours were among the most exciting movie hours I ever had, and I can't wait to see the next two parts. Hard to wait til Christmas 2002!!!","
            10/10
            "
"taima133","14 February 2002","Reading through some of other peoples opinions its pretty clear that it has had a huge influence on people. Most people love it, a lot of people hate it, and some just don't know what to make of it. I don't think I have ever seen a film with such a huge range of differing opinions. People say it won't stand the test of time? but considering the book was writing 50 years ago LOTR has already stood the test of time. As far as the film is concerned IMHO its one of the best films I have ever seen and in 3 years time when we can sit down and watch all three movies back to back I am sure a lot of people who didn't like the first film for various reasons complaining about the lack of character development and a ending will more than likely change there opinions and will start to look on the LOTR trilogy as a true classic.","
            10/10
            "
"Fayaz_zulfikar_meghani","13 April 2003","'The Lord of the Rings' is one of my favorite books, I have read it several times, and remember thinking the last time, about 3 years ago that if I made a film I'd want to make it of this, but wouldn't it be almost impossible. You can then imagine how strong my expectations were when I went to see the eagerly awaited first installment.This film impressed me hugely, more than anything else because of how true it was to my imagination, both in the characters as well as in the effects and setting- a sentiment I have heard consistently from other fans of the books. Elijah Wood brought across the character of Frodo with the kind of haunted, frail courage that Tolkien captures so well in the books. Nor could I find any fault at all with Ian McKellan's Gandalf, Viggo Mortensen's Aragorn, and Sean Bean's Boromir, all of whom I thought were portrayed excellently. I could pick out instances where I did think, 'no, that's not right', however their seldomness in number would only serve to illustrate the excellence of the overall portrayal. One thing that did stand out for me was Cate Blanchett's performance as Galadriel, the part itself became so perfunctory in the film that to me her alternation between benevolent seer, and figure of potential terror seemed little more than a slightly confusing detour with no real connection into the plot other than as a vehicle for a glimpse into the future. But that was it.I thought that the points where Jackson did deviate from the text were completely the correct ones to do so. Shortening the opening Shire scenes and cutting out the whole Tom Bombadil bit was great since frankly they bored me slightly in the book anyway. Also, expanding the role of Arwen was a sensible decision.However this film is by no means above criticism. The dialogue was in my opinion terrible and purely there to drive on the plot. Normally this would ruin a film for me (as in ""The Matrix""), making it almost intolerable to view, however fortunately here it proves little more than a minor irritation. Also, the film seemed overall to be excessively plot-driven and at times a mad dash from one action scene to another, the characters, for all their truth to the book did seem flat and sometimes little more than stereotypical fantasy characters. This is perhaps my major quarrel with the film- I would have liked these characters to have come alive as people in a way that was made impossible by the sparseness of the script and the rollercoaster nature of the plot. In general the whole film lacked the depth of context that I think distinguishes Tolkien from other fantasy writers. However to have achieved this would have required a very different movie, and you can't fault an action film for being an action film.This movie is undoubtedly not for everyone. A lot of people just don't get fantasy- other than Lord of the Rings, I don't particularly either. However in my opinion Jackson really has made an incredible achievement- his and Tolkien's vision carried through suberbly by a breathtaking setting and stunning special effects, as well as by a cast clearly as enthralled as he was. He has taken on a huge task, and is dealing with it with breathtaking success. Check for other user comments.","
            10/10
            "
"Kirasjeri","8 March 2002","I just want to add my voice to the chorus of praise for this great film. It is clearly the best movie of the year, and if ""A Beautiful Mind"" wins the Oscar it will be due to internal Hollywood politics - how Miramax's ""Shakespeare in Love"" beat out the superior ""Saving Private Ryan"".In all aspects of movie-making, ""Lord of the Rings"" stands out: direction, special effects, sets, acting, and even the script. Parts of the Tolkien classic have been very nicely compressed, or expanded - such as the fight with the cave troll (barely in the book). As for FX, it doesn't get better than the jaw-dropping fight against ther Balrog on the bridge at Khazad-Dum.There was no performance that was not at least good, and the dialogue between Ian McKellan and Christopher Lee I thought especially effective. Cate Blanchett was luminous as Galadriel. The musical score deserves special note. It added extremely well to the drama and mood of the film, along with taking us into a magical realm.The entire film was magical. And I can't wait for the sequels!","
            10/10
            "
"bannonanthony","18 November 2002","I had not read any of the LORD OF THE RINGS before I saw the film series, and I still have not read it but I think that Peter Jackson has done a superlative job in bringing the story of the three books to the screen. My family now owns all of the extended editions of the three films on DVD, and while the original theatrical cuts weren't too bad at all, I'm glad to have seen the extra footage.The performances are all fantastic. Ian McKellen and Christopher Lee are both excellent as the two wizards. Elijah Wood and Sean Astin are great as main hobbits Frodo and Sam, Viggo Mortensen and Sean Bean throw in great performances as Aragorn and Boromir respectively, THE MATRIX's Hugo Weaving is great as the Elf King and INDIANA JONES' John Rhys-Davies is great as the dwarf Gimli. This first film is of course all about establishing the characters and what they have to do, and it is handled well. I can see why it was unsuitable for children below a certain age, because for children things like the Orcs, Uruks, Ringwraiths, the Balrog and, in his brief appearance in the flesh, Lord Sauron himself are the stuff of nightmares. But the story is engaging and the characters all fully-rounded.I regret that unlike TWO TOWERS and RETURN OF THE KING, I never saw FELLOWSHIP in the cinema, but I still love it. It's unfair though to try and pick a favourite out of the series because each part is brilliant in its' own right. But FELLOWSHIP is an excellent beginning to the series and not to be ignored.","
            9/10
            "
"rooboy84","16 March 2002","After it was out for about 2 weeks, I finally decided to go and watch this film, as many people were saying how it wa the greatest film ever. I thought I wouldn't be interested in this type of movie, but boy was I wrong. The special affects took my breath away, the acting was sensational, the plot excellent...well not even words can really describe this film. The lord of the rings made me feel I was there with the characters. Very imaginative and unique as well. You must see this movie before dying! 10/10 Only downside is poor character development.","
            10/10
            "
"joshuadrake-91275","15 September 2015","I decided to do something new with this movie review. I will not only review the first film, I will review the entire trilogy. The plot follows Frodo Baggins as he goes on a journey to destroy the One Ring and with the help of the Fellowship and his friend, Samwise Gamgee and the evil / good creature Gollum, he is able to destroy the One Ring in the one place that he is created: Mount Doom.I love this trilogy and to this day, I think it is one of my favorite trilogies (others include The Matrix trilogy, the original and prequel STAR WARS trilogies, THE DARK KNIGHT TRILOGY and the original X-MEN trilogy), but I really thought that this trilogy was amazing and Peter Jackson gets a lot of praise for this film, King Kong, Tintin and the Hobbit trilogy and it is really amazing.The first 2 films are nearly three hours long, but the last film The Return of the King is 3 hours and 20 minutes long and I thought that would be way too long, but after the find ended I was not angry or bored.When I first watched The Fellowship of the Ring, it kept me interested and very amazed from beginning to the end, after that I watched The Two Towers, and it kept me emotionally engaged until the end credits and I was impressed with the climactic fight scene at Helm's Deep, then I finally got to The Return of the King and I could have not been happier with this one, it not only made a billion dollars when released in the theaters, but it won all 11 Oscars including Best Picture, making the third film the only fantasy film to win in each category.Not only you can get interested in the movies, you can also get interested in the characters and action, as well as the plot. Frodo is a cool character, played by Elijah Wood and his performance is amazing. Ian McKellen as Gandalf the White / Gandalf the Grey is really cool and amazing, he is a character that he is amazing, and his performance was great and I was angry that he did not get an Oscar for this role. Also, he was playing Magneto during production of the Lord of the Rings trilogy in the first, second and third X-MEN films.The character I was horrified about the first time I saw this film was Gollum, because of his split personality between Smeagol and Gollum and it was amazing to see him on screen, Andy Serkis played him and I liked him as Gollum in this trilogy and the first film in THE HOBBIT trilogy, An Unexpected Journey (2012), which was released in December 2012 and I did see it and I did see the second film and I really enjoyed it. My favorite scene is where Gollum is talking to himself and that was really funny and just well acted by Andy Serkis and this would lead him into playing the title role in Peter Jackson's KING KONG 2005 remake and Caesar, later on in RISE of the PLANET of the APES and DAWN of the PLANET of the APES and I can't wait to see him as Caesar in the next ""Planet of the Apes"" reboot film.These movies have some fantastic dialogue and action, especially in the second and third film. Every battle in this trilogy is amazingly well-done and spectacular and the added great CGI for this film trilogy.My favorite battles in The Fellowship of the Ring are when Arwen (played by Liv Tyler) saves Frodo and the battle inside Balin's Tomb and that was incredible and spectacular. My favorite battle in The Two Towers is the very, very, VERY long battle at Helm's Deep, that battle sequence was amazingly well-done. My favorite battle in The Return of the King is the end battle because there are two things happening: Frodo destroying the Ring and fighting Gollum and the entire Fellowship fighting against the Orcs.The cinematography, visual effects, production design, creature design, make-up effects, editing, musical score and atmosphere of this movie was an amazing job and it was also incredible and the direction by Peter Jackson is amazingly well-done and fantastic.Overall, this trilogy of films are incredible with every movie released and every time I watch these films are incredibly amazing. Yes, I will always love The Fellowship of the Ring for starting this trilogy, but The Two Towers is amazing and is a great improvement over the first film. My favorite one is the trilogy is The Return of the King, because it has better character development, better action sequences, better acting, better music and visual effects and most of all, the best ending to a film trilogy. I know a lot of people think that the ending is way too long in the third film, but I'm used to watching three to four hour long films at all. This is one trilogy that I don't think gets enough critical praise and credit.FINAL SCORE FOR ALL THREE LORD OF THE RINGS FILMS: The Lord of the Rings: The Fellowship of the Ring - 8/10 The Lord of the Rings: The Two Towers - 9/10 The Lord of the Rings: The Return of the King - 10/10 FINAL SCORE for the entire trilogy will be a 9.5 / 10","
            10/10
            "
"jlspenc-84630","10 June 2023","J. R. R. Tolkien was my dad's favorite author. Among the many, many books taking up space on his bookshelf was ""The Lord Of The Rings"" and ""The Hobbit"". In the case of the former, Dad had a tattered paperback of all three volumes condensed into one massive tome amassing over a thousand pages. But it wasn't just the novels that decoratedhis reading area; long before STAR WARS made the merchandising of popular entertainment fashionable, Tolkien calendars were printed for his multitude of devoted readers to collect. I distinctively remember one such copy was from 1973, the year Tolkien died.The movies showed an interest in adapting ""The Lord Of The Rings"", but the fantasy genre wasn't an easy story to put on film. In the late Seventies, a two hour, semi-animated version came out that gutted much of the story and ended with The Battle of Helm's Deep, which we all know reached the two-thirds mark in the book. To truly do justice to Tolkien's magnum opus would require a huge budget and, most importantly, the state of the art technology to bring his vision to life.Towards the end of the 20th century, New Line Cinema announced their acquisition to the rights of ""The Lord Of The Rings"". The intention was to film all three volumes at once starting with THE FELLOWSHIP OF THE RING, to appear in December 2001, with THE TWO TOWERS and THE RETURN OF THE KING to be released over the next two years. It was the biggest gamble in cinematic history, a gamble of undeniably epic proportions because if FELLOWSHIP flopped, then there would be zero revenue to be had from the two follow-ups leading to losses of hundreds and hundreds of millions of dollars.To handle the massive logistics of THE LORD OF THE RINGS would require a James Cameron or a Ridley Scott, but New Line ended up pulling a true wild card out of left field: New Zealander Peter Jackson. He was virtually unknown to North American audiences, but the powers-that-be were so impressed with Jackson's storyboards that they felt his hiring was worth the risk ~plus, someone eager to establish their reputation will go the extra mile. I what would be a very profitable ~in more than just the monetary sense~ relationship with Weta Workshop, Jackson had an immense workload ahead of him, from the Cgi to the costumes to the screenplay he would adapt with wife Phillipa Walsh.","
            10/10
            "
